Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2010-01-01_2012-01-01,NTWK,-20.7076,23.3814,-0.9451,-0.5403,-48.5453
2011-01-01_2013-01-01,NTWK,-30.7594,41.9626,-0.6775,-0.3969,-61.1109
2012-01-01_2014-01-01,NTWK,-16.2619,36.4,-0.365,-0.2488,-61.8788
2013-01-01_2015-01-01,NTWK,14.2107,30.2896,0.4411,0.487,-24.6479
2014-01-01_2016-01-01,NTWK,11.2946,29.3154,0.3603,0.3933,-21.4239
2015-01-01_2017-01-01,NTWK,0.6118,18.297,-0.0573,-0.0255,-25.4295
2016-01-01_2018-01-01,NTWK,4.2191,21.2802,0.1285,0.1574,-23.7597
2017-01-01_2019-01-01,NTWK,-4.1577,20.0799,-0.2624,-0.2317,-35.2965
2018-01-01_2020-01-01,NTWK,5.8812,25.2299,0.2002,0.2455,-34.1813
2019-01-01_2021-01-01,NTWK,-5.1744,34.7704,-0.0736,-0.0734,-44.3048
2020-01-01_2022-01-01,NTWK,-29.5886,37.1397,-0.7814,-0.5763,-66.2657
2021-01-01_2023-01-01,NTWK,-7.6859,29.0287,-0.2286,-0.1952,-32.6727
2022-01-01_2024-01-01,NTWK,-2.6531,32.1678,-0.032,-0.0236,-30.1894
Average,NTWK,-3.4324,31.1321,-0.0801,-0.0087,-40.5965
2004-01-01_2006-01-01,ANIK,-6.1734,42.0267,-0.0208,-0.0121,-56.705
2005-01-01_2007-01-01,ANIK,-16.1608,30.0391,-0.5084,-0.4115,-47.0429
2006-01-01_2008-01-01,ANIK,-7.6081,24.5916,-0.3118,-0.1927,-43.3282
2007-01-01_2009-01-01,ANIK,30.6642,28.0712,0.9004,0.9974,-21.2175
2008-01-01_2010-01-01,ANIK,-8.6165,34.3254,-0.1749,-0.1126,-51.6019
2009-01-01_2011-01-01,ANIK,-10.6132,18.0664,-0.6692,-0.5562,-28.9939
2010-01-01_2012-01-01,ANIK,6.2673,18.2764,0.219,0.2183,-20.3124
2011-01-01_2013-01-01,ANIK,1.5049,23.6691,0.0407,0.0305,-21.7277
2012-01-01_2014-01-01,ANIK,57.7215,38.0513,1.2066,1.0825,-21.7278
2013-01-01_2015-01-01,ANIK,-20.5189,34.0316,-0.531,-0.2003,-47.2713
2014-01-01_2016-01-01,ANIK,-8.042,16.3334,-0.5957,-0.514,-27.7624
2015-01-01_2017-01-01,ANIK,-9.2533,19.9042,-0.5198,-0.3811,-42.1249
2016-01-01_2018-01-01,ANIK,2.1793,10.4185,-0.0655,-0.0222,-11.1345
2017-01-01_2019-01-01,ANIK,14.018,28.5114,0.4367,0.6945,-24.6992
2018-01-01_2020-01-01,ANIK,-16.1121,19.7155,-0.8929,-0.5305,-43.9579
2019-01-01_2021-01-01,ANIK,15.2008,35.4211,0.4295,0.6996,-36.5256
2020-01-01_2022-01-01,ANIK,-13.7045,28.1767,-0.4678,-0.4589,-45.106
2021-01-01_2023-01-01,ANIK,12.5515,15.3731,0.5771,0.7055,-10.2467
2022-01-01_2024-01-01,ANIK,8.5131,25.2677,0.2922,0.3066,-21.9966
Average,ANIK,1.6746,25.8037,-0.0345,0.0707,-32.8149
2004-01-01_2006-01-01,LYG,-7.0059,8.7458,-1.0948,-0.8918,-19.1871
2005-01-01_2007-01-01,LYG,-4.4678,8.0037,-0.8912,-0.5729,-15.4041
2006-01-01_2008-01-01,LYG,-4.44,13.1501,-0.5022,-0.4036,-20.6723
2007-01-01_2009-01-01,LYG,25.1989,23.1325,0.8714,1.1258,-14.1036
2008-01-01_2010-01-01,LYG,24.9956,26.2595,0.79,0.8267,-30.2385
2009-01-01_2011-01-01,LYG,-2.7948,37.1231,0.0166,0.0274,-44.4893
2010-01-01_2012-01-01,LYG,12.3337,24.2201,0.4262,0.557,-22.8581
2011-01-01_2013-01-01,LYG,-1.9113,18.5827,-0.1817,-0.1363,-23.2673
2012-01-01_2014-01-01,LYG,-5.8808,14.8448,-0.5247,-0.3504,-29.2346
2013-01-01_2015-01-01,LYG,16.0583,19.664,0.6322,0.9711,-16.8126
2014-01-01_2016-01-01,LYG,0.5437,12.8213,-0.1501,-0.1563,-12.4047
2015-01-01_2017-01-01,LYG,13.1508,22.384,0.4669,0.7016,-20.2761
2016-01-01_2018-01-01,LYG,-2.5733,20.6379,-0.1841,-0.2229,-31.4432
2017-01-01_2019-01-01,LYG,2.087,11.9497,-0.0508,-0.0188,-21.4639
2018-01-01_2020-01-01,LYG,6.904,10.8816,0.3273,0.3261,-12.7976
2019-01-01_2021-01-01,LYG,21.409,18.7358,0.878,1.083,-17.728
2020-01-01_2022-01-01,LYG,-5.6367,17.6964,-0.4027,-0.3747,-23.33
2021-01-01_2023-01-01,LYG,-17.6889,23.6277,-0.7895,-0.8092,-42.9386
2022-01-01_2024-01-01,LYG,-18.2013,18.5848,-1.0875,-0.9242,-44.0432
Average,LYG,2.7411,18.4761,-0.0764,0.0399,-24.3523
2004-01-01_2006-01-01,FELE,-6.5932,12.2933,-0.7171,-0.3737,-16.0263
2005-01-01_2007-01-01,FELE,-4.6028,19.2159,-0.3049,-0.2658,-25.154
2006-01-01_2008-01-01,FELE,5.4056,17.7272,0.179,0.1918,-12.1444
2007-01-01_2009-01-01,FELE,1.7026,25.1113,0.0528,0.0627,-36.9089
2008-01-01_2010-01-01,FELE,5.5207,23.4936,0.1853,0.2151,-26.3614
2009-01-01_2011-01-01,FELE,-3.5828,25.2858,-0.1432,-0.1303,-35.3683
2010-01-01_2012-01-01,FELE,-11.8504,21.4147,-0.5961,-0.4588,-32.9354
2011-01-01_2013-01-01,FELE,-14.54,20.2983,-0.7816,-0.6967,-38.7618
2012-01-01_2014-01-01,FELE,-2.3612,12.2241,-0.3862,-0.3581,-22.3957
2013-01-01_2015-01-01,FELE,2.446,17.4855,0.0276,0.0558,-25.5823
2014-01-01_2016-01-01,FELE,1.3372,15.1475,-0.0575,-0.0246,-15.4974
2015-01-01_2017-01-01,FELE,-2.7538,15.2008,-0.3082,-0.1775,-31.9327
2016-01-01_2018-01-01,FELE,-8.2064,10.4025,-1.0216,-0.4922,-20.6047
2017-01-01_2019-01-01,FELE,-1.8943,14.8757,-0.2658,-0.2738,-21.75
2018-01-01_2020-01-01,FELE,1.7147,16.4621,-0.0217,0.0031,-20.1763
2019-01-01_2021-01-01,FELE,-4.7413,23.8634,-0.2115,-0.142,-19.2175
2020-01-01_2022-01-01,FELE,10.454,20.6293,0.3889,0.5081,-22.4674
2021-01-01_2023-01-01,FELE,0.6524,17.3896,-0.0694,-0.0567,-18.1809
2022-01-01_2024-01-01,FELE,3.918,15.7626,0.0969,0.1251,-24.1582
Average,FELE,-1.4724,18.1202,-0.2081,-0.1204,-24.5065
2004-01-01_2006-01-01,HLX,-14.9293,10.5952,-1.6671,-0.7763,-33.1644
2005-01-01_2007-01-01,HLX,-20.9073,22.3003,-1.0138,-0.7744,-48.8765
2006-01-01_2008-01-01,HLX,-18.9611,22.5426,-0.901,-0.7248,-46.3247
2007-01-01_2009-01-01,HLX,25.2026,20.406,0.9607,1.3234,-19.0195
2008-01-01_2010-01-01,HLX,28.405,19.9399,1.0964,1.4509,-18.3264
2009-01-01_2011-01-01,HLX,-3.2392,23.1392,-0.1622,-0.1204,-31.6456
2010-01-01_2012-01-01,HLX,-18.5695,31.076,-0.5712,-0.5288,-51.1713
2011-01-01_2013-01-01,HLX,-26.5435,27.8369,-1.013,-0.9134,-57.8993
2012-01-01_2014-01-01,HLX,-13.848,18.9361,-0.8115,-0.8045,-35.8353
2013-01-01_2015-01-01,HLX,-5.8303,16.6282,-0.4496,-0.3595,-24.4707
2014-01-01_2016-01-01,HLX,27.348,23.0865,0.9413,0.9859,-20.7858
2015-01-01_2017-01-01,HLX,7.5351,36.7383,0.2667,0.2915,-47.201
2016-01-01_2018-01-01,HLX,-2.3006,32.5423,-0.0142,-0.0018,-29.0089
2017-01-01_2019-01-01,HLX,6.3147,25.6116,0.2163,0.2087,-30.9487
2018-01-01_2020-01-01,HLX,-15.2608,29.2813,-0.496,-0.4398,-55.3283
2019-01-01_2021-01-01,HLX,-10.9879,31.4739,-0.2978,-0.2267,-52.9817
2020-01-01_2022-01-01,HLX,-3.215,46.9774,0.0846,0.0932,-51.3868
2021-01-01_2023-01-01,HLX,0.8614,29.2073,0.0534,0.0703,-28.204
2022-01-01_2024-01-01,HLX,-1.704,23.4646,-0.0954,-0.0719,-34.8547
Average,HLX,-3.191,25.8833,-0.2039,-0.0694,-37.7597
2004-01-01_2006-01-01,SBR,-10.5313,11.0676,-1.1703,-0.83,-26.5405
2005-01-01_2007-01-01,SBR,-14.3572,12.945,-1.2966,-0.9443,-35.1257
2006-01-01_2008-01-01,SBR,-4.0079,9.3737,-0.7018,-0.5279,-15.192
2007-01-01_2009-01-01,SBR,3.8454,17.9709,0.1004,0.0929,-22.901
2008-01-01_2010-01-01,SBR,9.0677,20.6828,0.3312,0.3254,-18.1492
2009-01-01_2011-01-01,SBR,-4.4577,12.4765,-0.5371,-0.3894,-28.4184
2010-01-01_2012-01-01,SBR,-14.7211,9.3452,-1.8773,-0.8548,-35.3592
2011-01-01_2013-01-01,SBR,-3.4253,13.3801,-0.4176,-0.3326,-33.0708
2012-01-01_2014-01-01,SBR,-0.5212,8.3931,-0.3987,-0.3149,-16.182
2013-01-01_2015-01-01,SBR,7.523,12.3938,0.3437,0.345,-11.4232
2014-01-01_2016-01-01,SBR,16.3556,18.1155,0.6847,0.806,-18.9269
2015-01-01_2017-01-01,SBR,0.8591,17.2907,-0.058,-0.0304,-24.0596
2016-01-01_2018-01-01,SBR,3.557,13.9091,0.0683,0.1022,-16.6568
2017-01-01_2019-01-01,SBR,9.5233,16.7278,0.3922,0.5349,-21.5548
2018-01-01_2020-01-01,SBR,3.6061,15.8844,0.0804,0.1156,-23.3947
2019-01-01_2021-01-01,SBR,7.4083,19.7302,0.2658,0.2957,-14.8807
2020-01-01_2022-01-01,SBR,-8.3167,14.1698,-0.728,-0.5935,-27.7051
2021-01-01_2023-01-01,SBR,-2.4049,16.4477,-0.2546,-0.1666,-34.7878
2022-01-01_2024-01-01,SBR,-3.4957,19.2653,-0.2482,-0.2442,-21.6883
Average,SBR,-0.2365,14.7142,-0.2853,-0.1374,-23.4746
2004-01-01_2006-01-01,MSFT,-4.1836,9.1665,-0.7381,-0.6286,-18.4139
2005-01-01_2007-01-01,MSFT,-5.1702,8.7355,-0.8886,-0.7132,-17.3101
2006-01-01_2008-01-01,MSFT,-3.0853,10.025,-0.5618,-0.4655,-16.1709
2007-01-01_2009-01-01,MSFT,10.2489,22.441,0.3663,0.4029,-13.3228
2008-01-01_2010-01-01,MSFT,6.6257,21.5832,0.2289,0.2342,-14.6875
2009-01-01_2011-01-01,MSFT,0.6704,9.0512,-0.2417,-0.1635,-9.962
2010-01-01_2012-01-01,MSFT,-5.9094,12.3765,-0.657,-0.6016,-28.3852
2011-01-01_2013-01-01,MSFT,-10.1767,13.5837,-0.9051,-0.8058,-35.2284
2012-01-01_2014-01-01,MSFT,-2.2155,12.0359,-0.3816,-0.2843,-15.9795
2013-01-01_2015-01-01,MSFT,-5.3009,9.1448,-0.8588,-0.4199,-12.8003
2014-01-01_2016-01-01,MSFT,-11.3714,12.7181,-1.0728,-0.7199,-30.0905
2015-01-01_2017-01-01,MSFT,-16.8684,13.3896,-1.4563,-1.3531,-39.2177
2016-01-01_2018-01-01,MSFT,-3.5218,6.0318,-1.0525,-0.5487,-10.3781
2017-01-01_2019-01-01,MSFT,0.1395,10.2075,-0.2523,-0.1076,-9.6579
2018-01-01_2020-01-01,MSFT,5.6192,13.7927,0.2012,0.1927,-10.7263
2019-01-01_2021-01-01,MSFT,3.5571,13.5452,0.0674,0.0695,-15.9859
2020-01-01_2022-01-01,MSFT,3.3956,13.5511,0.0567,0.0621,-16.4799
2021-01-01_2023-01-01,MSFT,1.6017,17.2148,-0.0199,0.0036,-13.9317
2022-01-01_2024-01-01,MSFT,-3.8637,16.7423,-0.3315,-0.308,-22.853
Average,MSFT,-2.0952,12.9124,-0.4472,-0.3239,-18.5043
2004-01-01_2006-01-01,TKO,-0.2667,15.3885,-0.1516,-0.1038,-16.0432
2005-01-01_2007-01-01,TKO,9.4324,17.9087,0.3727,0.4123,-20.5653
2006-01-01_2008-01-01,TKO,-3.7522,14.0954,-0.4117,-0.2667,-16.5193
2007-01-01_2009-01-01,TKO,7.2219,21.9722,0.2514,0.263,-19.2255
2008-01-01_2010-01-01,TKO,3.7244,20.4772,0.1053,0.0987,-17.3638
2009-01-01_2011-01-01,TKO,0.8385,10.4017,-0.1833,-0.0964,-10.8808
2010-01-01_2012-01-01,TKO,3.1837,19.1952,0.0743,0.111,-21.6301
2011-01-01_2013-01-01,TKO,-8.1592,19.4418,-0.4793,-0.379,-27.5019
2012-01-01_2014-01-01,TKO,-4.3034,11.9372,-0.5534,-0.3273,-17.1732
2013-01-01_2015-01-01,TKO,11.8938,26.3929,0.381,0.6082,-13.3538
2014-01-01_2016-01-01,TKO,-4.1146,31.0866,-0.0969,-0.111,-48.9103
2015-01-01_2017-01-01,TKO,-22.2358,20.3802,-1.2067,-1.1208,-51.929
2016-01-01_2018-01-01,TKO,-2.7824,11.2496,-0.4642,-0.3256,-15.0267
2017-01-01_2019-01-01,TKO,-1.8875,13.6231,-0.3004,-0.1466,-16.0884
2018-01-01_2020-01-01,TKO,3.2539,19.7598,0.0798,0.0903,-20.7359
2019-01-01_2021-01-01,TKO,16.3884,25.0019,0.5463,0.8873,-18.5594
2020-01-01_2022-01-01,TKO,-1.6463,17.4478,-0.1899,-0.1579,-24.2429
2021-01-01_2023-01-01,TKO,-10.4327,11.4742,-1.1154,-0.7041,-31.8933
2022-01-01_2024-01-01,TKO,-11.2802,17.4191,-0.7381,-0.3499,-38.7874
Average,TKO,-0.7855,18.1396,-0.2147,-0.0852,-23.4963
2004-01-01_2006-01-01,ENTG,-4.1519,20.2703,-0.2576,-0.2738,-38.0226
2005-01-01_2007-01-01,ENTG,-18.6558,18.5865,-1.1156,-1.0811,-40.8179
2006-01-01_2008-01-01,ENTG,-4.5564,19.4187,-0.2978,-0.2806,-26.6785
2007-01-01_2009-01-01,ENTG,33.581,23.5965,1.1134,1.2973,-13.2031
2008-01-01_2010-01-01,ENTG,10.6491,30.9491,0.3458,0.3035,-52.3489
2009-01-01_2011-01-01,ENTG,-10.2207,29.9276,-0.305,-0.2947,-34.1069
2010-01-01_2012-01-01,ENTG,0.9591,23.3185,0.0089,0.0232,-28.3313
2011-01-01_2013-01-01,ENTG,-3.0894,19.8037,-0.2159,-0.1772,-23.7191
2012-01-01_2014-01-01,ENTG,-13.048,11.4408,-1.3599,-1.0983,-31.3056
2013-01-01_2015-01-01,ENTG,-13.4617,13.5433,-1.1634,-0.9932,-34.6655
2014-01-01_2016-01-01,ENTG,-16.2366,15.2994,-1.2116,-1.0094,-42.0997
2015-01-01_2017-01-01,ENTG,-13.2246,14.0738,-1.0961,-0.7466,-33.9073
2016-01-01_2018-01-01,ENTG,-13.0736,8.2308,-1.9275,-0.7902,-33.6905
2017-01-01_2019-01-01,ENTG,-8.3959,13.6815,-0.765,-0.6647,-32.998
2018-01-01_2020-01-01,ENTG,-12.6077,17.299,-0.8272,-0.7176,-33.0315
2019-01-01_2021-01-01,ENTG,9.3171,21.0985,0.3391,0.3283,-32.3403
2020-01-01_2022-01-01,ENTG,29.1029,25.968,0.9113,1.028,-16.6427
2021-01-01_2023-01-01,ENTG,11.0418,28.7045,0.359,0.4373,-23.736
2022-01-01_2024-01-01,ENTG,-10.6103,27.1897,-0.371,-0.2815,-36.706
Average,ENTG,-2.4569,20.1263,-0.4124,-0.2627,-32.0185
2004-01-01_2006-01-01,INO,6.6361,34.4045,0.2484,0.2063,-45.1188
2005-01-01_2007-01-01,INO,3.5603,25.128,0.1183,0.1415,-17.1222
2006-01-01_2008-01-01,INO,36.807,27.0404,1.0846,1.0264,-19.0332
2007-01-01_2009-01-01,INO,29.6538,43.3144,0.6888,0.5791,-46.9339
2008-01-01_2010-01-01,INO,-18.026,115.6703,0.3974,0.2725,-88.1767
2009-01-01_2011-01-01,INO,12.0035,23.7865,0.4217,0.3104,-24.869
2010-01-01_2012-01-01,INO,29.2061,27.642,0.8743,0.8444,-26.4739
2011-01-01_2013-01-01,INO,-21.803,32.7666,-0.6381,-0.4598,-57.3942
2012-01-01_2014-01-01,INO,-50.7626,37.4227,-1.6576,-1.1121,-86.3056
2013-01-01_2015-01-01,INO,13.1113,66.7165,0.4138,0.5093,-71.388
2014-01-01_2016-01-01,INO,5.2091,33.1714,0.2015,0.2141,-31.6585
2015-01-01_2017-01-01,INO,3.8901,35.077,0.1744,0.1796,-32.6963
2016-01-01_2018-01-01,INO,8.2145,28.8058,0.2747,0.3558,-22.0986
2017-01-01_2019-01-01,INO,-15.2185,33.4167,-0.3998,-0.3662,-56.4076
2018-01-01_2020-01-01,INO,-0.1275,26.1338,-0.0082,0.0082,-31.3901
2019-01-01_2021-01-01,INO,126.592,109.7661,1.1424,1.3075,-64.68
2020-01-01_2022-01-01,INO,7.9066,51.2084,0.3145,0.2682,-48.9935
2021-01-01_2023-01-01,INO,8.9147,30.3738,0.2989,0.2819,-38.2296
2022-01-01_2024-01-01,INO,-38.9135,38.2952,-1.0913,-0.6762,-78.2616
Average,INO,7.7292,43.1653,0.1505,0.2048,-46.6964
2004-01-01_2006-01-01,MAS,-4.9889,10.6456,-0.6968,-0.7216,-15.2265
2005-01-01_2007-01-01,MAS,-6.74,10.6123,-0.8617,-0.8714,-17.2296
2006-01-01_2008-01-01,MAS,6.0619,16.6999,0.214,0.2453,-20.41
2007-01-01_2009-01-01,MAS,12.0917,27.0702,0.3991,0.5357,-23.6844
2008-01-01_2010-01-01,MAS,-12.3579,36.2262,-0.2549,-0.2211,-57.2779
2009-01-01_2011-01-01,MAS,-25.6387,24.9682,-1.105,-0.6357,-58.5367
2010-01-01_2012-01-01,MAS,5.3514,19.089,0.1745,0.2151,-24.5191
2011-01-01_2013-01-01,MAS,-9.8946,16.8306,-0.686,-0.5607,-43.9245
2012-01-01_2014-01-01,MAS,-19.0905,15.0061,-1.4521,-0.9702,-41.6782
2013-01-01_2015-01-01,MAS,-15.5952,15.3072,-1.1653,-0.9729,-40.5865
2014-01-01_2016-01-01,MAS,-13.8777,10.9634,-1.503,-0.6327,-31.3594
2015-01-01_2017-01-01,MAS,-8.2973,14.8345,-0.6879,-0.4849,-28.9873
2016-01-01_2018-01-01,MAS,-3.7388,10.2899,-0.6069,-0.6176,-15.5933
2017-01-01_2019-01-01,MAS,9.9496,11.6084,0.5376,0.7047,-10.1841
2018-01-01_2020-01-01,MAS,2.8755,10.6116,-0.0031,0.0289,-12.5108
2019-01-01_2021-01-01,MAS,-0.1535,16.7057,-0.1225,-0.0846,-24.4018
2020-01-01_2022-01-01,MAS,0.353,15.3169,-0.1158,-0.0929,-29.8389
2021-01-01_2023-01-01,MAS,-10.375,17.4943,-0.6818,-0.6154,-28.903
2022-01-01_2024-01-01,MAS,-22.4082,17.8357,-1.4146,-1.1374,-50.2962
Average,MAS,-6.1302,16.7429,-0.528,-0.3626,-30.271
2004-01-01_2006-01-01,TTI,-16.535,15.2578,-1.2373,-0.9564,-44.1584
2005-01-01_2007-01-01,TTI,-22.6383,17.8302,-1.4308,-1.0844,-48.669
2006-01-01_2008-01-01,TTI,-10.9371,22.2886,-0.5221,-0.5059,-46.512
2007-01-01_2009-01-01,TTI,16.7796,27.786,0.5324,0.5629,-35.83
2008-01-01_2010-01-01,TTI,-17.9706,47.9447,-0.2257,-0.1852,-71.2889
2009-01-01_2011-01-01,TTI,-5.3984,38.3408,-0.0386,-0.0244,-56.1579
2010-01-01_2012-01-01,TTI,8.7128,31.4089,0.2922,0.2766,-28.8607
2011-01-01_2013-01-01,TTI,17.1142,29.3696,0.5282,0.5737,-28.2412
2012-01-01_2014-01-01,TTI,-11.123,14.9618,-0.8743,-0.508,-33.6839
2013-01-01_2015-01-01,TTI,4.1042,19.3268,0.1179,0.1269,-22.7402
2014-01-01_2016-01-01,TTI,12.9599,23.1872,0.4623,0.3713,-30.6835
2015-01-01_2017-01-01,TTI,0.0901,34.1047,0.0681,0.0713,-37.7714
2016-01-01_2018-01-01,TTI,5.8686,30.1016,0.2074,0.2388,-28.8186
2017-01-01_2019-01-01,TTI,13.584,27.8616,0.4387,0.4696,-47.167
2018-01-01_2020-01-01,TTI,10.4116,30.0906,0.3407,0.3538,-35.9591
2019-01-01_2021-01-01,TTI,18.9253,33.773,0.5372,0.5483,-35.959
2020-01-01_2022-01-01,TTI,-9.1729,42.7629,-0.0882,-0.0789,-45.0787
2021-01-01_2023-01-01,TTI,-20.8958,35.6731,-0.5326,-0.5236,-58.7346
2022-01-01_2024-01-01,TTI,-10.6974,31.6091,-0.286,-0.2776,-40.2089
Average,TTI,-0.8852,29.141,-0.09,-0.029,-40.8696
2004-01-01_2006-01-01,CLS,4.6852,21.9018,0.149,0.2369,-19.0061
2005-01-01_2007-01-01,CLS,3.7066,20.5379,0.107,0.0889,-27.7304
2006-01-01_2008-01-01,CLS,17.4838,19.4338,0.695,0.6914,-13.9931
2007-01-01_2009-01-01,CLS,10.2218,26.1452,0.346,0.3568,-25.9548
2008-01-01_2010-01-01,CLS,5.9227,26.591,0.2043,0.2319,-42.4649
2009-01-01_2011-01-01,CLS,-1.9204,15.2851,-0.2556,-0.2003,-19.3803
2010-01-01_2012-01-01,CLS,16.1753,19.245,0.6469,0.7247,-13.1596
2011-01-01_2013-01-01,CLS,8.0847,19.8846,0.2951,0.3497,-18.6927
2012-01-01_2014-01-01,CLS,2.4339,13.7823,-0.0054,0.0216,-15.8879
2013-01-01_2015-01-01,CLS,5.9816,16.4467,0.2099,0.326,-15.413
2014-01-01_2016-01-01,CLS,-10.2936,12.865,-0.9711,-0.6278,-35.2729
2015-01-01_2017-01-01,CLS,-18.0243,18.4107,-1.0894,-0.8745,-43.1374
2016-01-01_2018-01-01,CLS,-8.287,13.2067,-0.7872,-0.5293,-28.1012
2017-01-01_2019-01-01,CLS,0.5743,14.1637,-0.1224,-0.1039,-29.8867
2018-01-01_2020-01-01,CLS,1.8927,20.0713,0.0181,0.0502,-33.5214
2019-01-01_2021-01-01,CLS,-12.3237,22.7063,-0.5737,-0.5053,-35.7116
2020-01-01_2022-01-01,CLS,2.6939,26.3628,0.0961,0.0925,-33.85
2021-01-01_2023-01-01,CLS,-8.6691,22.376,-0.4123,-0.2869,-24.4244
2022-01-01_2024-01-01,CLS,-8.1151,16.9774,-0.5691,-0.2786,-24.4771
Average,CLS,0.6433,19.2839,-0.1063,-0.0124,-26.3192
2004-01-01_2006-01-01,CLB,-27.0353,17.2734,-1.796,-1.2659,-56.3488
2005-01-01_2007-01-01,CLB,-25.6055,17.8089,-1.636,-1.0875,-55.1771
2006-01-01_2008-01-01,CLB,-19.7459,16.0527,-1.3946,-0.8924,-43.9534
2007-01-01_2009-01-01,CLB,-8.2875,9.9884,-1.0769,-0.7009,-26.271
2008-01-01_2010-01-01,CLB,4.3239,19.2457,0.1279,0.1314,-21.0889
2009-01-01_2011-01-01,CLB,-10.0439,8.7423,-1.4476,-0.6369,-27.3181
2010-01-01_2012-01-01,CLB,-13.8041,14.7204,-1.0845,-0.7151,-36.7556
2011-01-01_2013-01-01,CLB,-11.6763,17.0308,-0.7846,-0.6461,-31.0504
2012-01-01_2014-01-01,CLB,-4.5083,10.2676,-0.6798,-0.4357,-23.3269
2013-01-01_2015-01-01,CLB,5.5864,13.6447,0.1991,0.2203,-11.2915
2014-01-01_2016-01-01,CLB,8.5416,20.5842,0.3102,0.3752,-20.7417
2015-01-01_2017-01-01,CLB,-3.2401,20.4514,-0.2104,-0.1762,-23.1725
2016-01-01_2018-01-01,CLB,3.3418,15.9028,0.0649,0.1009,-15.3083
2017-01-01_2019-01-01,CLB,6.8273,14.6057,0.2695,0.2623,-22.5849
2018-01-01_2020-01-01,CLB,16.8447,22.0406,0.614,0.7309,-22.3299
2019-01-01_2021-01-01,CLB,18.2201,26.9901,0.5817,0.6329,-27.0144
2020-01-01_2022-01-01,CLB,-1.135,36.4093,0.0536,0.0647,-47.3894
2021-01-01_2023-01-01,CLB,11.4299,28.9915,0.3688,0.529,-37.1625
2022-01-01_2024-01-01,CLB,15.4024,27.8155,0.492,0.4795,-32.0578
Average,CLB,-1.8191,18.8719,-0.3699,-0.1594,-30.5444
2004-01-01_2006-01-01,UTHR,-18.1989,12.711,-1.6563,-0.6401,-41.5494
2005-01-01_2007-01-01,UTHR,-18.2226,18.1483,-1.1185,-0.7408,-40.1831
2006-01-01_2008-01-01,UTHR,-21.5453,16.8477,-1.4445,-0.8246,-46.7892
2007-01-01_2009-01-01,UTHR,18.0293,24.6816,0.5999,0.9133,-13.9593
2008-01-01_2010-01-01,UTHR,13.2381,28.4634,0.4173,0.6352,-19.7148
2009-01-01_2011-01-01,UTHR,12.7267,20.1763,0.4854,0.6482,-16.0403
2010-01-01_2012-01-01,UTHR,17.8102,14.8419,0.8782,1.2664,-11.2539
2011-01-01_2013-01-01,UTHR,0.727,16.2923,-0.0795,-0.0602,-30.5267
2012-01-01_2014-01-01,UTHR,-10.4038,15.3149,-0.8003,-0.4283,-38.853
2013-01-01_2015-01-01,UTHR,-0.936,29.9443,-0.0025,0.0066,-33.4264
2014-01-01_2016-01-01,UTHR,3.0588,30.5529,0.1235,0.1034,-28.5485
2015-01-01_2017-01-01,UTHR,1.0308,20.2836,-0.0165,0.0035,-24.8044
2016-01-01_2018-01-01,UTHR,-7.9446,15.8814,-0.6109,-0.4772,-27.8658
2017-01-01_2019-01-01,UTHR,6.6286,19.8514,0.231,0.2512,-15.0654
2018-01-01_2020-01-01,UTHR,15.4165,17.0541,0.6725,0.7722,-9.1189
2019-01-01_2021-01-01,UTHR,-3.7392,16.6983,-0.3245,-0.2145,-31.8644
2020-01-01_2022-01-01,UTHR,-11.9699,18.6063,-0.719,-0.5442,-42.2083
2021-01-01_2023-01-01,UTHR,-15.3746,19.1758,-0.8842,-0.6955,-36.8661
2022-01-01_2024-01-01,UTHR,-4.6753,13.9644,-0.4819,-0.4684,-20.5148
Average,UTHR,-1.2813,19.4468,-0.249,-0.026,-27.8502
2004-01-01_2006-01-01,MSA,2.1288,18.7407,0.0207,0.0371,-24.2536
2005-01-01_2007-01-01,MSA,-3.569,19.977,-0.2344,-0.1797,-25.7201
2006-01-01_2008-01-01,MSA,0.2466,10.8719,-0.2223,-0.1783,-15.3301
2007-01-01_2009-01-01,MSA,3.0765,30.4461,0.1237,0.1732,-23.2137
2008-01-01_2010-01-01,MSA,-4.5877,31.2972,-0.1004,-0.119,-27.5168
2009-01-01_2011-01-01,MSA,-5.735,13.8909,-0.5599,-0.5073,-18.2062
2010-01-01_2012-01-01,MSA,-5.068,20.557,-0.2946,-0.2389,-24.4665
2011-01-01_2013-01-01,MSA,-5.0107,20.3817,-0.296,-0.226,-25.173
2012-01-01_2014-01-01,MSA,-5.1832,11.4875,-0.6545,-0.5171,-23.3251
2013-01-01_2015-01-01,MSA,-18.5667,14.2193,-1.4981,-1.2281,-43.5183
2014-01-01_2016-01-01,MSA,-13.5606,18.0887,-0.8397,-0.7633,-31.4967
2015-01-01_2017-01-01,MSA,-7.4265,12.7015,-0.7559,-0.519,-18.8482
2016-01-01_2018-01-01,MSA,-7.3095,10.4429,-0.93,-0.3608,-21.3373
2017-01-01_2019-01-01,MSA,-7.3326,15.0451,-0.6113,-0.4453,-30.43
2018-01-01_2020-01-01,MSA,-10.5256,12.3895,-1.0321,-0.5543,-26.1204
2019-01-01_2021-01-01,MSA,-6.8402,20.202,-0.3897,-0.2571,-23.4333
