Period,ticker,total_return (%),annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2009-01-01_2010-01-01,XOM,-16.473,-16.473,26.001,-0.680,-1.040,-23.775
Average,XOM,-16.473,-16.473,26.001,-0.680,-1.040,-23.775
2018-01-01_2019-01-01,URI,-40.930,-41.054,40.609,-1.173,-1.495,-49.360
Average,URI,-40.930,-41.054,40.609,-1.173,-1.495,-49.360
2017-01-01_2018-01-01,LNC,0.000,0.000,0.000,0.000,0.000,-0.000
Average,LNC,0.000,0.000,0.000,0.000,0.000,-0.000
2022-01-01_2023-01-01,DVN,34.951,35.112,54.421,0.774,1.095,-34.647
Average,DVN,34.951,35.112,54.421,0.774,1.095,-34.647
2012-01-01_2013-01-01,HAR,3.084,3.109,28.647,0.145,0.212,-25.751
Average,HAR,3.084,3.109,28.647,0.145,0.212,-25.751
2012-01-01_2013-01-01,GWW,2.398,2.417,2.286,-0.252,-0.082,-0.891
Average,GWW,2.398,2.417,2.286,-0.252,-0.082,-0.891
2011-01-01_2012-01-01,NVDA,-12.447,-12.447,57.891,0.003,0.006,-54.322
2016-01-01_2017-01-01,NVDA,0.000,0.000,0.000,0.000,0.000,-0.000
2017-01-01_2018-01-01,NVDA,6.224,6.250,6.173,0.531,0.172,-2.547
2022-01-01_2023-01-01,NVDA,-51.479,-51.619,63.280,-0.883,-1.583,-62.722
Average,NVDA,-14.426,-14.454,31.836,-0.087,-0.351,-29.898
Average,All,12.509,13.950,30.635,0.104,0.534,-20.675
