Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2009-01-01_2011-01-01,CPB,2.3374,7.4283,-0.0503,-0.0368,-8.3668
2010-01-01_2012-01-01,CPB,1.9675,6.0529,-0.1369,-0.1111,-7.6085
2011-01-01_2013-01-01,CPB,1.3553,5.4212,-0.2707,-0.2312,-5.1842
2012-01-01_2014-01-01,CPB,2.1473,6.158,-0.105,-0.0763,-10.6237
2013-01-01_2015-01-01,CPB,-1.6752,6.7296,-0.6572,-0.4162,-13.6214
2014-01-01_2016-01-01,CPB,-0.339,6.7341,-0.4563,-0.3011,-7.824
2015-01-01_2017-01-01,CPB,1.5645,8.2249,-0.13,-0.0867,-9.7536
2016-01-01_2018-01-01,CPB,-2.5991,9.5072,-0.5403,-0.296,-22.9413
2017-01-01_2019-01-01,CPB,-10.5083,10.2985,-1.3131,-0.7414,-29.1147
2018-01-01_2020-01-01,CPB,4.4606,12.6079,0.173,0.1463,-18.7602
2019-01-01_2021-01-01,CPB,15.9216,15.3008,0.8472,0.6657,-13.4045
2020-01-01_2022-01-01,CPB,6.5309,13.4364,0.3174,0.2023,-18.2299
2021-01-01_2023-01-01,CPB,2.2732,8.8129,-0.0367,-0.0273,-10.1167
2022-01-01_2024-01-01,CPB,-1.3258,7.7947,-0.512,-0.3566,-16.956
Average,CPB,2.6198,8.6164,-0.042,0.005,-12.3734
2004-01-01_2006-01-01,OPCH,19.2425,17.994,0.9019,0.858,-15.1711
2005-01-01_2007-01-01,OPCH,6.0485,22.9762,0.2394,0.1809,-37.777
2006-01-01_2008-01-01,OPCH,-0.7619,24.3986,-0.0329,-0.0262,-35.9745
2007-01-01_2009-01-01,OPCH,8.4185,37.1601,0.3128,0.2497,-58.1804
2008-01-01_2010-01-01,OPCH,12.27,40.8926,0.4041,0.3405,-55.0051
2009-01-01_2011-01-01,OPCH,-14.6194,36.2125,-0.322,-0.1779,-62.4396
2010-01-01_2012-01-01,OPCH,-9.3402,38.1651,-0.135,-0.0778,-62.4385
2011-01-01_2013-01-01,OPCH,34.3616,28.5787,1.062,1.1946,-14.0588
2012-01-01_2014-01-01,OPCH,12.7897,17.5273,0.6024,0.5416,-22.6579
2013-01-01_2015-01-01,OPCH,-5.9466,17.558,-0.4298,-0.2732,-28.9587
2014-01-01_2016-01-01,OPCH,-9.1057,26.6366,-0.3397,-0.2442,-42.6892
2015-01-01_2017-01-01,OPCH,-9.715,27.6773,-0.3416,-0.2663,-36.9833
2016-01-01_2018-01-01,OPCH,19.3393,37.7384,0.5688,0.4577,-24.784
2017-01-01_2019-01-01,OPCH,4.813,30.6475,0.2081,0.1358,-35.4592
2018-01-01_2020-01-01,OPCH,-0.2063,18.6924,-0.0768,-0.0606,-20.9612
2019-01-01_2021-01-01,OPCH,13.167,26.8926,0.4846,0.3266,-27.2408
2020-01-01_2022-01-01,OPCH,9.3212,25.9312,0.361,0.2082,-20.2274
2021-01-01_2023-01-01,OPCH,6.9408,18.9961,0.2925,0.194,-20.9297
2022-01-01_2024-01-01,OPCH,1.0425,20.9726,0.0198,0.0091,-28.0848
Average,OPCH,5.161,27.1394,0.1989,0.1879,-34.2116
2004-01-01_2006-01-01,CACC,14.1087,16.573,0.6994,0.5975,-12.6978
2005-01-01_2007-01-01,CACC,28.4552,20.5546,1.1739,0.9291,-12.6611
2006-01-01_2008-01-01,CACC,4.5117,22.4923,0.1752,0.1111,-37.3812
2007-01-01_2009-01-01,CACC,-18.8423,28.915,-0.6798,-0.4601,-60.9146
2008-01-01_2010-01-01,CACC,6.6811,29.3875,0.264,0.2084,-42.3638
2009-01-01_2011-01-01,CACC,4.633,21.1169,0.1792,0.136,-19.9679
2010-01-01_2012-01-01,CACC,7.4205,18.2554,0.3211,0.2196,-17.6093
2011-01-01_2013-01-01,CACC,9.0512,17.4984,0.4125,0.3094,-26.0804
2012-01-01_2014-01-01,CACC,3.7316,13.8245,0.1192,0.0852,-26.0808
2013-01-01_2015-01-01,CACC,10.6463,11.0989,0.7,0.5145,-12.5105
2014-01-01_2016-01-01,CACC,19.9556,17.7318,0.947,0.6623,-16.3148
2015-01-01_2017-01-01,CACC,3.6977,20.1159,0.1339,0.0851,-31.0017
2016-01-01_2018-01-01,CACC,-2.1714,16.2292,-0.236,-0.144,-26.185
2017-01-01_2019-01-01,CACC,0.4304,16.5921,-0.0707,-0.0508,-26.0891
2018-01-01_2020-01-01,CACC,-4.2283,15.7519,-0.3839,-0.2473,-26.0799
2019-01-01_2021-01-01,CACC,7.5698,22.0299,0.3081,0.1724,-32.3713
2020-01-01_2022-01-01,CACC,21.4486,26.9299,0.748,0.4018,-24.751
2021-01-01_2023-01-01,CACC,14.5567,25.1791,0.5463,0.3469,-15.8547
2022-01-01_2024-01-01,CACC,1.3441,25.4162,0.0621,0.0373,-31.1371
Average,CACC,7.0,20.2996,0.2852,0.206,-26.2133
2004-01-01_2006-01-01,ALGN,8.2067,18.5028,0.3579,0.2747,-23.3042
2005-01-01_2007-01-01,ALGN,12.2753,31.8261,0.4037,0.5124,-18.5769
2006-01-01_2008-01-01,ALGN,26.605,33.7361,0.7531,1.1728,-11.6799
2007-01-01_2009-01-01,ALGN,22.0814,29.2712,0.7219,0.6156,-21.0795
2008-01-01_2010-01-01,ALGN,12.0077,28.2079,0.436,0.3242,-22.139
2009-01-01_2011-01-01,ALGN,-0.4152,18.2366,-0.0942,-0.0679,-22.1394
2010-01-01_2012-01-01,ALGN,7.0865,18.7757,0.299,0.2468,-17.3651
2011-01-01_2013-01-01,ALGN,9.0034,19.1546,0.39,0.2984,-17.3663
2012-01-01_2014-01-01,ALGN,6.7792,14.0544,0.3263,0.2268,-12.3746
2013-01-01_2015-01-01,ALGN,2.0545,12.4282,-0.0127,-0.0123,-13.6369
2014-01-01_2016-01-01,ALGN,-2.2866,13.1475,-0.3347,-0.2073,-21.3755
2015-01-01_2017-01-01,ALGN,6.5715,13.2895,0.3223,0.2058,-11.4387
2016-01-01_2018-01-01,ALGN,17.6256,15.4116,0.9374,0.6298,-15.013
2017-01-01_2019-01-01,ALGN,-1.1048,17.1226,-0.1521,-0.0932,-31.6593
2018-01-01_2020-01-01,ALGN,-6.7358,17.3633,-0.4847,-0.3101,-35.6999
2019-01-01_2021-01-01,ALGN,15.9507,18.342,0.7368,0.5663,-17.1264
2020-01-01_2022-01-01,ALGN,10.987,19.3481,0.4813,0.4103,-17.162
2021-01-01_2023-01-01,ALGN,-5.4908,21.7187,-0.2869,-0.1942,-36.5579
2022-01-01_2024-01-01,ALGN,8.6561,25.8615,0.3301,0.2774,-28.7777
Average,ALGN,7.8872,20.3052,0.27,0.2566,-20.7617
2004-01-01_2006-01-01,CRMT,6.72,16.1832,0.3013,0.1693,-13.0449
2005-01-01_2007-01-01,CRMT,-3.2216,17.6923,-0.2634,-0.1778,-27.8818
2006-01-01_2008-01-01,CRMT,-5.2023,18.8963,-0.3461,-0.2496,-33.3067
2007-01-01_2009-01-01,CRMT,25.8555,30.0985,0.8068,0.7846,-25.9846
2008-01-01_2010-01-01,CRMT,36.5607,34.5129,0.9812,0.8421,-25.9839
2009-01-01_2011-01-01,CRMT,12.7359,23.416,0.5001,0.364,-20.1108
2010-01-01_2012-01-01,CRMT,3.2898,14.2888,0.0907,0.0619,-18.638
2011-01-01_2013-01-01,CRMT,-0.2562,14.4234,-0.151,-0.1101,-20.9662
2012-01-01_2014-01-01,CRMT,1.5614,11.7762,-0.0612,-0.0482,-15.4071
2013-01-01_2015-01-01,CRMT,6.4125,11.1986,0.3468,0.2125,-13.9629
2014-01-01_2016-01-01,CRMT,5.8558,13.2422,0.2731,0.1491,-12.224
2015-01-01_2017-01-01,CRMT,1.4473,14.7387,-0.0292,-0.02,-14.4401
2016-01-01_2018-01-01,CRMT,4.295,14.1167,0.1585,0.1145,-11.0031
2017-01-01_2019-01-01,CRMT,2.6428,11.9945,0.0304,0.0202,-17.8161
2018-01-01_2020-01-01,CRMT,-1.8513,10.9316,-0.3872,-0.3047,-14.2574
2019-01-01_2021-01-01,CRMT,4.1621,17.1808,0.1516,0.098,-18.5301
2020-01-01_2022-01-01,CRMT,3.6641,18.6537,0.1281,0.083,-16.8291
2021-01-01_2023-01-01,CRMT,-6.9767,17.5175,-0.4937,-0.3287,-27.8089
2022-01-01_2024-01-01,CRMT,-5.4851,24.8512,-0.2186,-0.1284,-24.7996
Average,CRMT,4.8531,17.6691,0.0957,0.0806,-19.6313
2004-01-01_2006-01-01,MFIN,8.9958,13.6825,0.4814,0.3296,-16.0351
2005-01-01_2007-01-01,MFIN,5.8809,10.7311,0.3104,0.2017,-12.4435
2006-01-01_2008-01-01,MFIN,-3.8157,12.0415,-0.5086,-0.34,-18.2547
2007-01-01_2009-01-01,MFIN,8.6759,21.5838,0.3523,0.3188,-17.9775
2008-01-01_2010-01-01,MFIN,6.5158,27.8468,0.2543,0.234,-26.3717
2009-01-01_2011-01-01,MFIN,-3.0675,21.5705,-0.1769,-0.1427,-34.7272
2010-01-01_2012-01-01,MFIN,9.2382,14.6856,0.4725,0.3788,-12.4443
2011-01-01_2013-01-01,MFIN,10.0035,11.6899,0.6198,0.502,-10.4045
2012-01-01_2014-01-01,MFIN,-0.9557,9.6374,-0.3579,-0.1922,-20.0955
2013-01-01_2015-01-01,MFIN,-6.3694,11.3194,-0.7854,-0.4298,-28.0815
2014-01-01_2016-01-01,MFIN,0.6576,14.3431,-0.0893,-0.064,-14.4717
2015-01-01_2017-01-01,MFIN,-11.694,22.9102,-0.5488,-0.2714,-48.5348
2016-01-01_2018-01-01,MFIN,-29.5735,27.6527,-1.2267,-0.6331,-67.9151
2017-01-01_2019-01-01,MFIN,-14.0056,24.3756,-0.6167,-0.3798,-52.4124
2018-01-01_2020-01-01,MFIN,16.1206,19.7586,0.7048,0.5412,-22.9797
2019-01-01_2021-01-01,MFIN,12.4948,32.034,0.4372,0.2886,-37.2377
2020-01-01_2022-01-01,MFIN,4.5286,34.4563,0.219,0.1339,-37.2391
2021-01-01_2023-01-01,MFIN,13.7439,24.4019,0.5313,0.3219,-31.5155
2022-01-01_2024-01-01,MFIN,21.416,21.5507,0.8697,0.6856,-16.4704
Average,MFIN,2.5679,19.8038,0.0496,0.0781,-27.6638
2004-01-01_2006-01-01,USAU,8.6797,29.5675,0.322,0.2713,-27.6065
2005-01-01_2007-01-01,USAU,11.1323,23.7296,0.4304,0.3913,-16.0655
2006-01-01_2008-01-01,USAU,-0.7456,15.0789,-0.1705,-0.1173,-16.4453
2007-01-01_2009-01-01,USAU,7.7566,25.6529,0.3033,0.1822,-21.2239
2008-01-01_2010-01-01,USAU,4.0004,37.7104,0.2061,0.141,-38.9659
2009-01-01_2011-01-01,USAU,-7.6398,36.3378,-0.1253,-0.0905,-54.2806
2010-01-01_2012-01-01,USAU,-12.1596,29.1825,-0.4013,-0.3031,-41.3391
2011-01-01_2013-01-01,USAU,16.1743,39.5161,0.4875,0.5155,-41.4865
2012-01-01_2014-01-01,USAU,0.8696,55.165,0.2254,0.1742,-72.1946
2013-01-01_2015-01-01,USAU,-22.9176,48.4609,-0.3612,-0.2491,-72.0395
2014-01-01_2016-01-01,USAU,-9.545,41.0431,-0.117,-0.0831,-54.5855
2015-01-01_2017-01-01,USAU,-15.2873,51.5857,-0.1294,-0.0944,-69.2942
2016-01-01_2018-01-01,USAU,-35.1271,47.3396,-0.7455,-0.5468,-77.4718
2017-01-01_2019-01-01,USAU,-25.0247,31.0737,-0.8659,-0.6016,-62.5386
2018-01-01_2020-01-01,USAU,-12.5165,29.1625,-0.4146,-0.295,-46.9229
2019-01-01_2021-01-01,USAU,-22.7143,25.2668,-1.0081,-0.666,-61.4522
2020-01-01_2022-01-01,USAU,-19.3813,24.6424,-0.869,-0.5666,-54.8747
2021-01-01_2023-01-01,USAU,-11.9669,21.8375,-0.6095,-0.4278,-39.7726
2022-01-01_2024-01-01,USAU,8.6319,28.8561,0.3279,0.2411,-30.3248
Average,USAU,-7.2516,33.7479,-0.185,-0.1118,-47.3097
2004-01-01_2006-01-01,PLBC,14.1593,15.4697,0.7409,0.6033,-7.7417
2005-01-01_2007-01-01,PLBC,3.5585,17.1671,0.1161,0.0829,-29.1471
2006-01-01_2008-01-01,PLBC,-15.682,17.0783,-1.0861,-0.694,-44.6444
2007-01-01_2009-01-01,PLBC,3.9884,23.1178,0.1558,0.1079,-24.2991
2008-01-01_2010-01-01,PLBC,-4.207,51.8182,0.1092,0.0789,-49.109
2009-01-01_2011-01-01,PLBC,-9.2836,56.0593,0.0427,0.0311,-58.6689
2010-01-01_2012-01-01,PLBC,15.2792,44.7563,0.4696,0.3493,-27.1518
2011-01-01_2013-01-01,PLBC,-3.1817,48.718,0.1157,0.0786,-47.4493
2012-01-01_2014-01-01,PLBC,1.1733,37.3332,0.1393,0.0866,-47.4504
2013-01-01_2015-01-01,PLBC,3.8146,19.9894,0.1381,0.0934,-23.3104
2014-01-01_2016-01-01,PLBC,-11.1125,18.5414,-0.7025,-0.4746,-32.9186
2015-01-01_2017-01-01,PLBC,-1.7517,16.8556,-0.1977,-0.1431,-26.7031
2016-01-01_2018-01-01,PLBC,4.6993,13.1567,0.1896,0.1148,-14.2745
2017-01-01_2019-01-01,PLBC,0.8794,11.5256,-0.1234,-0.0799,-17.1212
2018-01-01_2020-01-01,PLBC,-2.1183,10.4994,-0.4332,-0.2554,-17.1244
2019-01-01_2021-01-01,PLBC,5.8578,14.4986,0.2593,0.1901,-12.1366
2020-01-01_2022-01-01,PLBC,12.1897,16.3139,0.6035,0.4958,-12.1374
2021-01-01_2023-01-01,PLBC,11.5625,13.529,0.6565,0.6569,-8.3361
2022-01-01_2024-01-01,PLBC,3.9083,14.0743,0.1315,0.1129,-12.3846
Average,PLBC,1.7754,24.2369,0.0697,0.0755,-26.9531
2004-01-01_2006-01-01,NEOG,8.2435,20.2516,0.3457,0.2535,-26.6266
2005-01-01_2007-01-01,NEOG,-0.2468,15.946,-0.1213,-0.085,-20.3759
2006-01-01_2008-01-01,NEOG,8.1591,12.5793,0.4509,0.3517,-15.6847
2007-01-01_2009-01-01,NEOG,18.3008,14.6868,1.0156,0.8726,-17.0177
2008-01-01_2010-01-01,NEOG,11.9166,18.1187,0.5471,0.491,-13.2622
2009-01-01_2011-01-01,NEOG,5.6116,16.832,0.2314,0.2014,-17.5416
2010-01-01_2012-01-01,NEOG,8.614,16.3994,0.4051,0.3023,-15.0643
2011-01-01_2013-01-01,NEOG,4.5452,15.378,0.1733,0.1249,-15.0655
2012-01-01_2014-01-01,NEOG,1.8643,10.4184,-0.0549,-0.0454,-12.3525
2013-01-01_2015-01-01,NEOG,2.7317,10.6822,0.0282,0.0196,-16.0156
2014-01-01_2016-01-01,NEOG,-7.9234,12.4835,-0.8356,-0.562,-29.4993
2015-01-01_2017-01-01,NEOG,-4.7801,13.129,-0.533,-0.3792,-29.2152
2016-01-01_2018-01-01,NEOG,9.0515,10.9015,0.5773,0.4831,-9.4562
2017-01-01_2019-01-01,NEOG,3.0539,9.9369,0.0546,0.0333,-13.1935
2018-01-01_2020-01-01,NEOG,3.8372,11.6646,0.1274,0.081,-10.8264
2019-01-01_2021-01-01,NEOG,4.0019,17.9101,0.1433,0.0847,-13.0777
2020-01-01_2022-01-01,NEOG,-0.5758,17.49,-0.1149,-0.0712,-16.3
2021-01-01_2023-01-01,NEOG,-9.276,14.2922,-0.8163,-0.5314,-29.5753
2022-01-01_2024-01-01,NEOG,-2.148,16.8527,-0.2201,-0.1457,-26.2492
Average,NEOG,3.4201,14.5238,0.0739,0.0779,-18.2315
2004-01-01_2006-01-01,STE,5.5369,10.143,0.2905,0.1672,-15.018
2005-01-01_2007-01-01,STE,8.1865,9.1249,0.5837,0.3883,-7.7697
2006-01-01_2008-01-01,STE,-0.8086,10.2413,-0.317,-0.2065,-9.8204
2007-01-01_2009-01-01,STE,6.9112,18.176,0.2968,0.1744,-21.5624
2008-01-01_2010-01-01,STE,10.0506,20.3952,0.4277,0.2524,-23.8445
2009-01-01_2011-01-01,STE,5.4627,16.2225,0.2258,0.1522,-23.8462
2010-01-01_2012-01-01,STE,-0.1953,15.1481,-0.1338,-0.0992,-23.0624
2011-01-01_2013-01-01,STE,-4.2184,12.5377,-0.5172,-0.3368,-24.1431
2012-01-01_2014-01-01,STE,-0.4659,7.9353,-0.3924,-0.2825,-13.2968
2013-01-01_2015-01-01,STE,0.2129,7.9948,-0.3038,-0.2149,-14.0371
2014-01-01_2016-01-01,STE,-0.4758,10.2522,-0.2844,-0.2181,-15.5425
2015-01-01_2017-01-01,STE,-3.6985,9.9886,-0.624,-0.4809,-13.4328
2016-01-01_2018-01-01,STE,4.2884,7.5146,0.2025,0.1286,-8.7803
2017-01-01_2019-01-01,STE,6.9524,7.2819,0.553,0.3754,-12.2161
2018-01-01_2020-01-01,STE,6.4331,8.1405,0.4429,0.3312,-6.8868
2019-01-01_2021-01-01,STE,11.2592,10.0999,0.8134,0.6794,-7.217
2020-01-01_2022-01-01,STE,1.8628,10.9057,-0.0479,-0.0347,-13.8015
2021-01-01_2023-01-01,STE,-5.8239,12.7703,-0.6368,-0.3542,-20.9537
2022-01-01_2024-01-01,STE,5.0504,12.5596,0.22,0.1278,-20.1157
Average,STE,2.9748,11.4438,0.042,0.0289,-15.5446
2004-01-01_2006-01-01,NEWT,-13.5305,21.56,-0.7046,-0.5688,-43.9104
2005-01-01_2007-01-01,NEWT,15.1468,21.8578,0.6162,0.598,-21.7948
2006-01-01_2008-01-01,NEWT,16.8159,23.1703,0.6567,0.5499,-19.8791
2007-01-01_2009-01-01,NEWT,37.0074,78.7576,0.6914,0.6484,-33.765
2008-01-01_2010-01-01,NEWT,84.5327,83.2485,1.0547,0.9599,-33.7662
2009-01-01_2011-01-01,NEWT,21.9354,35.3257,0.6521,0.4666,-19.6401
2010-01-01_2012-01-01,NEWT,-0.7778,26.1422,-0.0123,-0.0095,-19.6418
2011-01-01_2013-01-01,NEWT,3.0778,22.4471,0.1148,0.0804,-22.165
2012-01-01_2014-01-01,NEWT,7.4333,18.0202,0.3233,0.2217,-21.687
2013-01-01_2015-01-01,NEWT,4.1146,16.2595,0.1467,0.1088,-23.6134
2014-01-01_2016-01-01,NEWT,1.5839,16.6078,-0.0018,-0.0034,-26.1661
2015-01-01_2017-01-01,NEWT,12.341,14.283,0.6781,0.5183,-19.4586
2016-01-01_2018-01-01,NEWT,6.5487,10.0555,0.3865,0.2705,-11.2504
2017-01-01_2019-01-01,NEWT,-2.1096,8.8927,-0.5281,-0.364,-20.9585
2018-01-01_2020-01-01,NEWT,3.1618,11.0974,0.0691,0.0463,-12.1503
2019-01-01_2021-01-01,NEWT,-5.0141,19.6433,-0.3103,-0.1546,-44.2599
2020-01-01_2022-01-01,NEWT,-8.3126,24.3797,-0.3419,-0.139,-37.6369
2021-01-01_2023-01-01,NEWT,4.8874,19.3119,0.2032,0.0808,-27.2291
2022-01-01_2024-01-01,NEWT,11.6461,19.0837,0.5223,0.2668,-21.8344
Average,NEWT,10.552,25.797,0.2219,0.1883,-25.3056
2004-01-01_2006-01-01,DUK,4.3147,7.5262,0.2056,0.1301,-11.5682
2005-01-01_2007-01-01,DUK,9.6898,7.1786,0.9119,0.7332,-6.383
2006-01-01_2008-01-01,DUK,11.0287,8.7973,0.8966,0.714,-4.6089
2007-01-01_2009-01-01,DUK,4.8977,11.4395,0.2168,0.1277,-10.8535
2008-01-01_2010-01-01,DUK,-1.1237,11.6314,-0.2929,-0.1704,-16.9529
2009-01-01_2011-01-01,DUK,-2.2691,8.3281,-0.5892,-0.3659,-16.0256
2010-01-01_2012-01-01,DUK,3.8114,5.7915,0.1635,0.1462,-7.1449
2011-01-01_2013-01-01,DUK,4.8396,5.303,0.3595,0.303,-7.1444
2012-01-01_2014-01-01,DUK,1.8119,4.6942,-0.2246,-0.175,-8.3367
2013-01-01_2015-01-01,DUK,-1.2075,5.4666,-0.7364,-0.5025,-12.0518
2014-01-01_2016-01-01,DUK,-3.3388,6.8609,-0.892,-0.5711,-15.5554
2015-01-01_2017-01-01,DUK,-1.9007,7.5967,-0.6042,-0.3932,-12.2
2016-01-01_2018-01-01,DUK,2.7141,6.2071,-0.0144,-0.0138,-9.6248
2017-01-01_2019-01-01,DUK,1.2905,5.7086,-0.2654,-0.1911,-8.0606
2018-01-01_2020-01-01,DUK,0.9987,6.3581,-0.2775,-0.2002,-6.0694
2019-01-01_2021-01-01,DUK,7.8957,11.0209,0.4755,0.3604,-9.6883
2020-01-01_2022-01-01,DUK,10.7587,11.4105,0.6927,0.4996,-9.6291
2021-01-01_2023-01-01,DUK,3.7127,8.3999,0.1237,0.0713,-10.5134
2022-01-01_2024-01-01,DUK,-0.0005,8.9288,-0.2868,-0.1889,-16.2552
Average,DUK,3.0486,7.8236,-0.0072,0.0165,-10.4561
2004-01-01_2006-01-01,BJRI,14.2036,15.2344,0.7523,0.6776,-10.1056
2005-01-01_2007-01-01,BJRI,9.4719,16.5291,0.4496,0.3758,-15.0007
2006-01-01_2008-01-01,BJRI,-5.0498,16.4302,-0.4142,-0.3246,-23.2366
2007-01-01_2009-01-01,BJRI,1.9856,24.7994,0.0832,0.058,-31.9639
2008-01-01_2010-01-01,BJRI,17.282,26.4118,0.623,0.4521,-24.3987
2009-01-01_2011-01-01,BJRI,7.3658,16.5983,0.3324,0.2469,-18.2666
2010-01-01_2012-01-01,BJRI,3.1003,14.575,0.079,0.0548,-18.2681
2011-01-01_2013-01-01,BJRI,0.2717,13.832,-0.1252,-0.0878,-22.1942
2012-01-01_2014-01-01,BJRI,-9.3439,14.1996,-0.827,-0.4868,-37.7032
2013-01-01_2015-01-01,BJRI,-3.7647,13.53,-0.434,-0.2573,-25.5362
2014-01-01_2016-01-01,BJRI,-0.9388,11.5843,-0.2793,-0.1927,-13.9997
2015-01-01_2017-01-01,BJRI,-7.8473,10.5614,-1.001,-0.6704,-22.2796
2016-01-01_2018-01-01,BJRI,-1.992,11.558,-0.3729,-0.3,-17.9015
2017-01-01_2019-01-01,BJRI,3.0164,12.68,0.0635,0.0494,-13.5921
2018-01-01_2020-01-01,BJRI,-4.6085,13.037,-0.5238,-0.3691,-23.5189
2019-01-01_2021-01-01,BJRI,2.9877,27.0503,0.1327,0.0959,-37.8942
2020-01-01_2022-01-01,BJRI,4.9656,29.649,0.2093,0.1611,-33.354
2021-01-01_2023-01-01,BJRI,-6.2839,21.187,-0.3415,-0.2902,-39.7345
2022-01-01_2024-01-01,BJRI,8.0747,20.3983,0.3351,0.3113,-23.982
Average,BJRI,1.7314,17.3603,-0.0663,-0.0261,-23.8384
2004-01-01_2006-01-01,ARMP,-1.4866,25.9971,-0.049,-0.0411,-42.309
2005-01-01_2007-01-01,ARMP,9.8096,37.9935,0.342,0.3144,-32.916
2006-01-01_2008-01-01,ARMP,15.0164,49.5344,0.4293,0.5002,-30.0554
2007-01-01_2009-01-01,ARMP,-13.3656,55.1878,-0.0708,-0.0632,-59.1691
2008-01-01_2010-01-01,ARMP,16.2754,94.3828,0.5369,0.4895,-52.6804
2009-01-01_2011-01-01,ARMP,48.1604,91.13,0.786,0.7276,-50.7652
2010-01-01_2012-01-01,ARMP,-4.73,59.5775,0.1643,0.1115,-63.9288
2011-01-01_2013-01-01,ARMP,-33.5982,83.2756,-0.1234,-0.0871,-79.7376
2012-01-01_2014-01-01,ARMP,3.1782,82.7309,0.3909,0.2924,-51.2107
2013-01-01_2015-01-01,ARMP,28.7383,54.2524,0.6696,0.5451,-29.7081
2014-01-01_2016-01-01,ARMP,-0.2504,50.9787,0.1741,0.1453,-47.5657
2015-01-01_2017-01-01,ARMP,-7.9067,63.66,0.1096,0.1045,-47.6579
2016-01-01_2018-01-01,ARMP,-12.3551,56.3165,-0.0291,-0.0268,-66.4814
2017-01-01_2019-01-01,ARMP,2.4966,39.4527,0.1777,0.1419,-53.3466
2018-01-01_2020-01-01,ARMP,30.4254,41.627,0.7633,0.671,-29.6292
2019-01-01_2021-01-01,ARMP,8.2652,33.7457,0.3115,0.2198,-29.6295
2020-01-01_2022-01-01,ARMP,12.6132,35.1663,0.4183,0.3438,-25.6546
2021-01-01_2023-01-01,ARMP,18.4341,40.4128,0.5337,0.4938,-25.6553
2022-01-01_2024-01-01,ARMP,47.3884,44.314,1.0139,1.0334,-24.9525
Average,ARMP,8.7952,54.7229,0.3447,0.3114,-44.3712
2004-01-01_2006-01-01,DRRX,13.4136,29.0709,0.4745,0.366,-24.9167
2005-01-01_2007-01-01,DRRX,24.7054,29.9041,0.7831,0.6485,-24.9145
2006-01-01_2008-01-01,DRRX,22.2531,27.0941,0.7613,0.7342,-17.8117
2007-01-01_2009-01-01,DRRX,6.5817,31.0505,0.266,0.1762,-25.1878
2008-01-01_2010-01-01,DRRX,-4.6686,37.3707,-0.0209,-0.0165,-47.2445
2009-01-01_2011-01-01,DRRX,2.1679,31.4626,0.1297,0.0982,-36.7284
2010-01-01_2012-01-01,DRRX,6.8259,33.2301,0.2732,0.2009,-33.9191
2011-01-01_2013-01-01,DRRX,-3.4467,38.8561,0.0368,0.0219,-38.4218
2012-01-01_2014-01-01,DRRX,8.3452,34.4432,0.3278,0.191,-36.5794
2013-01-01_2015-01-01,DRRX,2.1146,25.3524,0.0869,0.0714,-29.1366
2014-01-01_2016-01-01,DRRX,23.6832,27.4399,0.8005,0.6588,-29.1396
2015-01-01_2017-01-01,DRRX,27.3766,30.2003,0.8499,0.7551,-21.8965
2016-01-01_2018-01-01,DRRX,1.656,26.6781,0.082,0.0649,-32.9816
2017-01-01_2019-01-01,DRRX,-3.9632,28.1283,-0.1086,-0.0769,-30.8148
2018-01-01_2020-01-01,DRRX,11.9553,45.0577,0.3985,0.2943,-42.0951
2019-01-01_2021-01-01,DRRX,-1.9304,49.6828,0.1455,0.0963,-52.3597
2020-01-01_2022-01-01,DRRX,-8.6712,35.1981,-0.1693,-0.1365,-48.5787
2021-01-01_2023-01-01,DRRX,-14.8171,41.979,-0.251,-0.2243,-55.8456
2022-01-01_2024-01-01,DRRX,4.0159,41.9337,0.2201,0.216,-39.2158
Average,DRRX,6.1893,33.9017,0.2677,0.2179,-35.1468
2004-01-01_2006-01-01,VMI,0.6569,12.2926,-0.1264,-0.0912,-11.2434
2005-01-01_2007-01-01,VMI,12.9222,14.1808,0.7185,0.5794,-11.6523
2006-01-01_2008-01-01,VMI,10.9687,16.7631,0.5278,0.4017,-22.1343
2007-01-01_2009-01-01,VMI,-1.75,25.8473,-0.0495,-0.0286,-40.8476
2008-01-01_2010-01-01,VMI,-4.8417,27.8163,-0.1411,-0.0792,-40.8594
2009-01-01_2011-01-01,VMI,-0.4,18.6838,-0.0852,-0.0523,-24.0921
2010-01-01_2012-01-01,VMI,7.041,14.2557,0.3405,0.25,-18.9693
2011-01-01_2013-01-01,VMI,6.8886,13.4493,0.342,0.2497,-18.9694
2012-01-01_2014-01-01,VMI,-1.3938,9.4349,-0.4153,-0.2772,-16.3168
2013-01-01_2015-01-01,VMI,-5.1172,7.8902,-1.0013,-0.6647,-18.6962
2014-01-01_2016-01-01,VMI,-0.8504,7.3294,-0.4839,-0.3712,-15.8401
2015-01-01_2017-01-01,VMI,-0.9645,8.8847,-0.398,-0.2893,-11.2971
2016-01-01_2018-01-01,VMI,-1.4765,8.4049,-0.4872,-0.3388,-13.8442
2017-01-01_2019-01-01,VMI,-0.4755,8.8585,-0.3437,-0.2327,-15.8518
2018-01-01_2020-01-01,VMI,3.531,9.9307,0.1009,0.0685,-15.8442
2019-01-01_2021-01-01,VMI,14.8486,11.4746,1.0058,0.8132,-7.3271
2020-01-01_2022-01-01,VMI,23.0443,12.1153,1.528,1.3246,-6.4663
