Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2010-01-01_2012-01-01,CPB,4.0224,7.4125,0.1698,0.1139,-6.6434
2011-01-01_2013-01-01,CPB,0.5788,5.4831,-0.4072,-0.2993,-6.0368
2012-01-01_2014-01-01,CPB,-2.065,9.9198,-0.459,-0.2984,-18.3895
2013-01-01_2015-01-01,CPB,3.9787,3.4027,0.2934,0.1776,-1.7076
2014-01-01_2016-01-01,CPB,4.4973,5.516,0.2884,0.1681,-6.3953
2015-01-01_2017-01-01,CPB,0.8653,1.1415,-1.8328,0.0,-0.2048
2016-01-01_2018-01-01,CPB,4.0234,8.0237,0.163,0.0628,-7.7755
2017-01-01_2019-01-01,CPB,-0.4309,8.1023,-0.3782,-0.2003,-13.4333
2018-01-01_2020-01-01,CPB,7.4168,21.2044,0.3041,0.2487,-28.2725
2019-01-01_2021-01-01,CPB,0.9564,9.3589,-0.1675,-0.0829,-11.3654
2020-01-01_2022-01-01,CPB,-0.1042,10.3603,-0.2435,-0.0926,-10.8006
2021-01-01_2023-01-01,CPB,4.3849,6.3434,0.2415,0.1416,-5.8629
2022-01-01_2024-01-01,CPB,5.4206,6.3946,0.3945,0.2147,-4.1661
Average,CPB,2.1236,7.7395,-0.5244,-0.0417,-10.3063
2004-01-01_2006-01-01,OPCH,9.7394,13.52,0.5358,0.3218,-12.5899
2005-01-01_2007-01-01,OPCH,5.0497,19.9976,0.197,0.1327,-27.8025
2006-01-01_2008-01-01,OPCH,-0.6932,25.1912,-0.0201,-0.0178,-47.2651
2007-01-01_2009-01-01,OPCH,18.1475,28.7455,0.6183,0.4384,-47.067
2008-01-01_2010-01-01,OPCH,5.5406,55.9344,0.3131,0.2805,-60.2262
2009-01-01_2011-01-01,OPCH,9.5813,25.8944,0.3658,0.1492,-31.8952
2010-01-01_2012-01-01,OPCH,10.3542,15.8715,0.5132,0.2773,-13.0373
2011-01-01_2013-01-01,OPCH,7.5053,10.2637,0.4684,0.1246,-14.3967
2012-01-01_2014-01-01,OPCH,-11.1406,25.0211,-0.4593,-0.2029,-56.3861
2013-01-01_2015-01-01,OPCH,-8.8947,24.6758,-0.3679,-0.1572,-53.1137
2014-01-01_2016-01-01,OPCH,-12.0182,37.9233,-0.2216,-0.1279,-65.9284
2015-01-01_2017-01-01,OPCH,-41.3247,61.4197,-0.5729,-0.4567,-79.7642
2016-01-01_2018-01-01,OPCH,0.752,30.5091,0.0683,0.0475,-35.5482
2017-01-01_2019-01-01,OPCH,23.2425,37.3498,0.6608,0.3915,-31.3953
2018-01-01_2020-01-01,OPCH,3.8028,16.1338,0.1279,0.0617,-22.599
2019-01-01_2021-01-01,OPCH,33.5557,19.0315,1.4587,1.1339,-12.3344
2020-01-01_2022-01-01,OPCH,10.7612,15.4067,0.5469,0.2247,-14.0684
2021-01-01_2023-01-01,OPCH,-5.8251,8.4861,-1.0098,-0.0833,-15.8583
2022-01-01_2024-01-01,OPCH,-1.6171,17.8127,-0.1672,-0.1079,-20.2624
Average,OPCH,2.9747,25.7467,0.1608,0.1279,-34.8178
2004-01-01_2006-01-01,CACC,10.2313,11.4505,0.6481,0.2561,-8.2281
2005-01-01_2007-01-01,CACC,4.1618,18.7133,0.1521,0.1096,-16.0268
2006-01-01_2008-01-01,CACC,2.2617,7.9301,-0.052,-0.0175,-12.5711
2007-01-01_2009-01-01,CACC,13.648,23.7904,0.5335,0.2559,-35.6813
2008-01-01_2010-01-01,CACC,26.4956,22.9088,1.0093,0.5729,-12.9469
2009-01-01_2011-01-01,CACC,5.6805,7.6448,0.3733,0.16,-5.5979
2010-01-01_2012-01-01,CACC,-1.7119,5.9415,-0.7588,-0.2198,-9.6365
2011-01-01_2013-01-01,CACC,-5.8568,10.5749,-0.7972,-0.1979,-20.0443
2012-01-01_2014-01-01,CACC,-2.8119,4.5924,-1.2423,-0.2648,-12.7605
2013-01-01_2015-01-01,CACC,0.2056,3.5219,-0.7646,-0.1924,-4.7216
2014-01-01_2016-01-01,CACC,15.5298,23.2394,0.6085,0.5165,-27.6501
2015-01-01_2017-01-01,CACC,4.7199,10.0652,0.2131,0.1171,-8.6539
2016-01-01_2018-01-01,CACC,4.0822,16.5501,0.1464,0.0696,-15.8975
2017-01-01_2019-01-01,CACC,0.6423,2.1662,-1.0602,-0.3538,-3.0084
2018-01-01_2020-01-01,CACC,4.9288,8.1146,0.2682,0.1069,-5.3613
2019-01-01_2021-01-01,CACC,-5.809,19.4635,-0.3639,-0.1852,-26.9076
2020-01-01_2022-01-01,CACC,-1.2609,21.9487,-0.079,-0.033,-31.3558
2021-01-01_2023-01-01,CACC,17.835,16.6878,0.8875,0.6218,-15.0301
2022-01-01_2024-01-01,CACC,5.8397,29.5271,0.2382,0.2205,-26.3244
Average,CACC,5.2006,13.9385,-0.0021,0.0812,-15.7055
2004-01-01_2006-01-01,ALGN,1.3558,10.4927,-0.1014,-0.0425,-15.1615
2005-01-01_2007-01-01,ALGN,-4.8766,11.7926,-0.616,-0.3605,-27.8295
2006-01-01_2008-01-01,ALGN,2.4599,15.6428,0.0455,0.0182,-26.8208
2007-01-01_2009-01-01,ALGN,-10.7028,33.7091,-0.2363,-0.1053,-56.2251
2008-01-01_2010-01-01,ALGN,-8.2389,22.7916,-0.3903,-0.1684,-38.735
2009-01-01_2011-01-01,ALGN,-0.6288,28.2148,0.0053,0.0031,-30.6823
2010-01-01_2012-01-01,ALGN,1.328,11.9374,-0.0782,-0.0425,-12.2758
2011-01-01_2013-01-01,ALGN,6.5477,10.5178,0.3739,0.1421,-14.8606
2012-01-01_2014-01-01,ALGN,0.3431,4.0528,-0.6257,-0.2223,-4.2303
2013-01-01_2015-01-01,ALGN,5.8716,8.2417,0.3743,0.1629,-8.3296
2014-01-01_2016-01-01,ALGN,9.4058,17.002,0.4388,0.4363,-20.7839
2015-01-01_2017-01-01,ALGN,10.1997,14.1806,0.5481,0.3316,-20.2909
2016-01-01_2018-01-01,ALGN,4.7997,11.2898,0.2111,0.0899,-14.5726
2017-01-01_2019-01-01,ALGN,-3.7623,17.145,-0.3043,-0.087,-39.9723
2018-01-01_2020-01-01,ALGN,5.1819,22.1242,0.2089,0.1116,-30.8708
2019-01-01_2021-01-01,ALGN,20.7984,22.532,0.8142,0.5675,-26.1557
2020-01-01_2022-01-01,ALGN,18.1605,21.6477,0.7389,0.4506,-16.5946
2021-01-01_2023-01-01,ALGN,9.6904,15.4943,0.4833,0.2903,-12.9489
2022-01-01_2024-01-01,ALGN,-12.9144,25.6319,-0.5193,-0.2599,-39.8115
Average,ALGN,2.8957,17.0758,0.0722,0.0692,-24.0606
2004-01-01_2006-01-01,CRMT,9.1467,13.9094,0.4843,0.2688,-15.1067
2005-01-01_2007-01-01,CRMT,7.8925,15.509,0.3766,0.2111,-16.6183
2006-01-01_2008-01-01,CRMT,-3.1741,9.148,-0.6305,-0.3312,-19.3225
2007-01-01_2009-01-01,CRMT,33.4775,39.0727,0.8509,1.0867,-25.69
2008-01-01_2010-01-01,CRMT,10.8319,39.0582,0.379,0.2784,-47.1948
2009-01-01_2011-01-01,CRMT,6.7689,18.5473,0.2853,0.1209,-25.9571
2010-01-01_2012-01-01,CRMT,8.7279,11.9267,0.5122,0.2955,-12.2206
2011-01-01_2013-01-01,CRMT,-0.079,8.4225,-0.3189,-0.131,-12.5031
2012-01-01_2014-01-01,CRMT,-7.7356,19.303,-0.473,-0.3351,-34.0368
2013-01-01_2015-01-01,CRMT,14.4905,13.4021,0.8539,0.4802,-7.6433
2014-01-01_2016-01-01,CRMT,7.3353,17.4342,0.3179,0.2523,-11.1829
2015-01-01_2017-01-01,CRMT,-2.7317,28.1822,-0.0442,-0.0223,-45.15
2016-01-01_2018-01-01,CRMT,30.217,15.3664,1.6023,1.4657,-11.5835
2017-01-01_2019-01-01,CRMT,15.9193,19.1474,0.7066,0.5007,-10.5555
2018-01-01_2020-01-01,CRMT,13.1203,16.3979,0.6523,0.5143,-20.4483
2019-01-01_2021-01-01,CRMT,-19.3083,25.7722,-0.8003,-0.1624,-56.0274
2020-01-01_2022-01-01,CRMT,-8.9055,34.3859,-0.1694,-0.0672,-54.539
2021-01-01_2023-01-01,CRMT,8.8499,16.4855,0.4162,0.3414,-20.3391
2022-01-01_2024-01-01,CRMT,20.3132,24.3644,0.7588,0.6081,-24.469
Average,CRMT,7.6398,20.3071,0.3032,0.2829,-24.7678
2004-01-01_2006-01-01,MFIN,5.9239,5.5972,0.5269,0.2146,-3.5944
2005-01-01_2007-01-01,MFIN,13.2592,17.0097,0.6427,0.6934,-20.1109
2006-01-01_2008-01-01,MFIN,3.4009,17.0323,0.1078,0.114,-21.4718
2007-01-01_2009-01-01,MFIN,7.0314,25.0394,0.2771,0.1661,-26.028
2008-01-01_2010-01-01,MFIN,22.0794,43.763,0.599,0.4686,-51.949
2009-01-01_2011-01-01,MFIN,8.0314,30.6469,0.2976,0.1526,-33.7542
2010-01-01_2012-01-01,MFIN,-0.5698,1.9825,-1.7715,-0.6248,-3.8481
2011-01-01_2013-01-01,MFIN,7.4115,10.4304,0.4528,0.2786,-11.9412
2012-01-01_2014-01-01,MFIN,9.6451,12.0693,0.5778,0.5006,-14.4804
2013-01-01_2015-01-01,MFIN,8.6412,4.931,1.1052,0.6645,-3.8396
2014-01-01_2016-01-01,MFIN,-15.1412,15.0162,-1.2136,-0.6713,-41.1995
2015-01-01_2017-01-01,MFIN,-17.0778,22.8031,-0.8384,-0.6803,-47.9695
2016-01-01_2018-01-01,MFIN,-2.1026,12.2357,-0.3544,-0.117,-17.6287
2017-01-01_2019-01-01,MFIN,-2.2257,13.4979,-0.3196,-0.1031,-19.3945
2018-01-01_2020-01-01,MFIN,7.7461,14.5598,0.3811,0.201,-13.5632
2019-01-01_2021-01-01,MFIN,23.7993,40.7711,0.6355,0.415,-44.644
2020-01-01_2022-01-01,MFIN,3.8793,41.7358,0.2204,0.1184,-34.4732
2021-01-01_2023-01-01,MFIN,19.4782,21.7499,0.7849,0.7417,-18.3336
2022-01-01_2024-01-01,MFIN,21.6053,25.6636,0.7702,0.7539,-16.9332
Average,MFIN,6.5692,19.8176,0.1517,0.173,-23.4293
2004-01-01_2006-01-01,USAU,10.1476,16.5115,0.4883,0.2307,-20.3883
2005-01-01_2007-01-01,USAU,4.454,8.5609,0.2056,0.1058,-7.3099
2006-01-01_2008-01-01,USAU,-0.0685,8.086,-0.3344,-0.1428,-8.1223
2007-01-01_2009-01-01,USAU,-18.5732,33.2119,-0.5405,-0.5206,-55.8457
2008-01-01_2010-01-01,USAU,4.1239,64.8509,0.3191,0.368,-61.5105
2009-01-01_2011-01-01,USAU,12.9393,35.5129,0.4339,0.3495,-37.4784
2010-01-01_2012-01-01,USAU,-2.2851,24.0759,-0.1003,-0.0635,-31.3846
2011-01-01_2013-01-01,USAU,-4.1813,14.1847,-0.4384,-0.2064,-22.3373
2012-01-01_2014-01-01,USAU,-4.5692,7.4364,-0.9865,-0.0685,-13.8467
2013-01-01_2015-01-01,USAU,16.5258,27.0351,0.5804,0.4753,-28.3838
2014-01-01_2016-01-01,USAU,2.1232,40.7132,0.184,0.1276,-56.4681
2015-01-01_2017-01-01,USAU,-22.9515,86.6824,0.0748,0.0951,-83.9926
2016-01-01_2018-01-01,USAU,-29.0755,84.1871,-0.0526,-0.0771,-88.2543
2017-01-01_2019-01-01,USAU,9.3971,28.9772,0.3432,0.2047,-28.4398
2018-01-01_2020-01-01,USAU,11.5458,39.377,0.3963,0.369,-37.2329
2019-01-01_2021-01-01,USAU,28.928,82.6662,0.5764,0.7758,-57.7627
2020-01-01_2022-01-01,USAU,28.2874,33.2285,0.8182,0.5838,-30.1436
2021-01-01_2023-01-01,USAU,-13.7258,24.0542,-0.6182,-0.4914,-51.4036
2022-01-01_2024-01-01,USAU,28.3117,38.5317,0.7604,0.796,-34.9564
Average,USAU,3.2292,36.7307,0.111,0.1532,-39.7506
2005-01-01_2007-01-01,PLBC,-0.0611,0.3481,-8.6784,-0.5731,-0.5636
2006-01-01_2008-01-01,PLBC,7.508,10.7347,0.4514,0.1505,-8.7233
2007-01-01_2009-01-01,PLBC,14.4231,34.3992,0.5087,0.1959,-40.568
2008-01-01_2010-01-01,PLBC,-5.6165,18.1944,-0.387,-0.0964,-27.7966
2009-01-01_2011-01-01,PLBC,-18.2477,31.2361,-0.5822,-0.2474,-60.9878
2010-01-01_2012-01-01,PLBC,1.5248,23.0828,0.0351,0.0113,-21.2892
2011-01-01_2013-01-01,PLBC,56.3499,41.8968,1.1861,0.9589,-27.5425
2012-01-01_2014-01-01,PLBC,-3.2568,7.19,-0.8353,-0.3158,-15.2112
2013-01-01_2015-01-01,PLBC,10.5683,23.4511,0.4184,0.4098,-19.7908
2014-01-01_2016-01-01,PLBC,-1.7148,2.7114,-1.716,-0.3378,-5.7133
2015-01-01_2017-01-01,PLBC,0.796,4.2307,-0.4913,-0.1794,-3.9
2016-01-01_2018-01-01,PLBC,9.9934,8.1113,0.8493,0.5742,-4.1519
2017-01-01_2019-01-01,PLBC,4.9119,6.6644,0.3086,0.1683,-4.9299
2018-01-01_2020-01-01,PLBC,6.8347,12.1753,0.3599,0.231,-9.8783
2019-01-01_2021-01-01,PLBC,8.6819,18.3467,0.3811,0.3378,-19.3568
2020-01-01_2022-01-01,PLBC,1.3883,21.0664,0.0257,0.0114,-37.2481
2021-01-01_2023-01-01,PLBC,10.3002,13.7981,0.5643,0.3168,-15.8904
2022-01-01_2024-01-01,PLBC,9.5957,18.0481,0.4336,0.2584,-10.3561
Average,PLBC,6.3322,16.427,-0.3982,0.1041,-18.5499
2004-01-01_2006-01-01,NEOG,7.3663,16.0569,0.3388,0.1992,-14.9345
2005-01-01_2007-01-01,NEOG,14.5908,14.6888,0.7988,0.3966,-11.3174
2006-01-01_2008-01-01,NEOG,5.5153,11.6009,0.2657,0.116,-10.9317
2007-01-01_2009-01-01,NEOG,-8.9569,15.3917,-0.7254,-0.4542,-29.9483
2008-01-01_2010-01-01,NEOG,2.4719,30.2263,0.132,0.1545,-42.337
2009-01-01_2011-01-01,NEOG,10.5626,10.425,0.7302,0.5673,-8.1603
2010-01-01_2012-01-01,NEOG,-1.1253,13.7238,-0.2294,-0.1134,-16.2957
2011-01-01_2013-01-01,NEOG,-12.7851,20.1007,-0.7268,-0.6177,-39.301
2012-01-01_2014-01-01,NEOG,7.2667,9.3456,0.4807,0.2725,-12.3083
2013-01-01_2015-01-01,NEOG,3.6798,6.9081,0.1289,0.0598,-8.5151
2014-01-01_2016-01-01,NEOG,7.2607,10.9156,0.4252,0.3173,-9.8973
2015-01-01_2017-01-01,NEOG,6.5351,7.2682,0.4991,0.1754,-4.5429
2016-01-01_2018-01-01,NEOG,8.4896,8.5104,0.6519,0.4165,-9.0155
2017-01-01_2019-01-01,NEOG,1.6807,6.5125,-0.1662,-0.0788,-11.2902
2018-01-01_2020-01-01,NEOG,15.2546,11.5213,1.0331,0.5772,-8.3045
2019-01-01_2021-01-01,NEOG,4.3757,19.9041,0.1672,0.1011,-27.9713
2020-01-01_2022-01-01,NEOG,13.0495,22.0982,0.5311,0.4768,-26.462
2021-01-01_2023-01-01,NEOG,-9.1168,11.2062,-1.0605,-0.571,-26.1197
2022-01-01_2024-01-01,NEOG,-14.0767,22.5284,-0.6915,-0.582,-47.8837
Average,NEOG,3.2652,14.1543,0.1359,0.0744,-19.2388
2004-01-01_2006-01-01,STE,-1.0621,6.8296,-0.5557,-0.3084,-14.8341
2005-01-01_2007-01-01,STE,3.3478,6.4665,0.0838,0.0479,-9.8565
2006-01-01_2008-01-01,STE,0.4593,5.6436,-0.4151,-0.215,-6.7578
2007-01-01_2009-01-01,STE,2.2166,6.6416,-0.0828,-0.034,-6.3802
2008-01-01_2010-01-01,STE,13.3257,17.6597,0.629,0.3974,-24.7689
2009-01-01_2011-01-01,STE,9.806,14.5535,0.5128,0.2565,-26.9686
2010-01-01_2012-01-01,STE,1.5034,7.7759,-0.1504,-0.0592,-16.8992
2011-01-01_2013-01-01,STE,1.5374,7.6849,-0.1481,-0.0659,-10.3565
2012-01-01_2014-01-01,STE,2.1149,5.5134,-0.1295,-0.0433,-4.9044
2013-01-01_2015-01-01,STE,0.4843,2.0889,-1.1754,-0.3788,-2.3862
2014-01-01_2016-01-01,STE,20.1393,15.1065,1.0937,1.1291,-10.7008
2015-01-01_2017-01-01,STE,4.8887,6.8493,0.2981,0.1532,-3.7997
2016-01-01_2018-01-01,STE,4.2515,4.1177,0.3129,0.1321,-3.9011
2017-01-01_2019-01-01,STE,-0.6935,5.3111,-0.6611,-0.1437,-8.5748
2018-01-01_2020-01-01,STE,6.3955,5.5789,0.6083,0.414,-3.8052
2019-01-01_2021-01-01,STE,4.3824,3.3847,0.4095,0.078,-2.0972
2020-01-01_2022-01-01,STE,4.0544,15.5764,0.1435,0.0446,-26.5464
2021-01-01_2023-01-01,STE,8.6642,11.8102,0.5116,0.3244,-9.0959
2022-01-01_2024-01-01,STE,10.0729,15.0131,0.5166,0.4736,-18.1228
Average,STE,5.0468,8.6108,0.0948,0.1159,-11.0924
2004-01-01_2006-01-01,NEWT,18.0815,20.6662,0.7628,0.4461,-17.1424
2005-01-01_2007-01-01,NEWT,12.0584,37.6604,0.4083,0.5175,-35.5033
2006-01-01_2008-01-01,NEWT,7.6864,32.0393,0.2904,0.2558,-37.4865
2007-01-01_2009-01-01,NEWT,-34.8881,100.7702,-0.0039,-0.0046,-77.7764
2008-01-01_2010-01-01,NEWT,35.1415,95.2579,0.7307,0.7483,-69.0595
2009-01-01_2011-01-01,NEWT,15.1083,25.9842,0.5474,0.2025,-17.238
2010-01-01_2012-01-01,NEWT,10.5739,11.2912,0.6827,0.314,-7.9789
2011-01-01_2013-01-01,NEWT,-2.2807,7.9568,-0.6225,-0.236,-10.9137
2012-01-01_2014-01-01,NEWT,4.6808,9.091,0.222,0.0815,-5.84
2013-01-01_2015-01-01,NEWT,3.6163,4.9682,0.1435,0.0682,-2.9583
2014-01-01_2016-01-01,NEWT,5.198,8.7016,0.2853,0.1572,-4.1809
2015-01-01_2017-01-01,NEWT,21.4474,18.7653,0.9706,1.0167,-22.6516
2016-01-01_2018-01-01,NEWT,-0.5273,8.8121,-0.3519,-0.1504,-13.3874
2017-01-01_2019-01-01,NEWT,-7.6645,14.0066,-0.7102,-0.4468,-31.6253
2018-01-01_2020-01-01,NEWT,3.7822,14.6965,0.1247,0.0757,-29.5483
2019-01-01_2021-01-01,NEWT,-11.4353,22.103,-0.5668,-0.187,-55.5321
2020-01-01_2022-01-01,NEWT,-0.7601,15.0115,-0.1702,-0.054,-28.5257
2021-01-01_2023-01-01,NEWT,-0.1324,6.4925,-0.4441,-0.1525,-7.7679
2022-01-01_2024-01-01,NEWT,-6.0868,20.5171,-0.3421,-0.1798,-36.132
Average,NEWT,3.8737,24.989,0.103,0.1301,-26.9078
2004-01-01_2006-01-01,DUK,0.6263,2.5137,-0.9166,-0.2981,-2.8242
2005-01-01_2007-01-01,DUK,5.0478,6.2183,0.3468,0.2599,-5.058
2006-01-01_2008-01-01,DUK,-1.2272,2.1524,-1.9381,-0.3004,-4.4882
2007-01-01_2009-01-01,DUK,6.871,18.8704,0.2883,0.2228,-16.8931
2008-01-01_2010-01-01,DUK,11.4236,11.1138,0.7626,0.5044,-7.7484
2009-01-01_2011-01-01,DUK,10.0402,7.451,0.9239,0.7239,-5.4776
2010-01-01_2012-01-01,DUK,6.4422,4.4237,0.7642,0.5328,-2.318
2011-01-01_2013-01-01,DUK,1.5293,4.7736,-0.2784,-0.119,-5.4467
2012-01-01_2014-01-01,DUK,2.1109,7.9408,-0.07,-0.0695,-15.0267
2013-01-01_2015-01-01,DUK,1.6627,4.0345,-0.3049,-0.1269,-4.5874
2014-01-01_2016-01-01,DUK,-1.5999,7.9492,-0.5353,-0.3172,-17.5903
2015-01-01_2017-01-01,DUK,-1.2232,9.0533,-0.4174,-0.2613,-14.3755
2016-01-01_2018-01-01,DUK,-1.2893,4.1806,-0.9974,-0.332,-10.4674
2017-01-01_2019-01-01,DUK,0.4478,4.5475,-0.5301,-0.3201,-8.3041
2018-01-01_2020-01-01,DUK,5.4286,6.6701,0.3821,0.2612,-8.3218
2019-01-01_2021-01-01,DUK,-1.7331,14.2633,-0.2586,-0.0951,-26.2918
2020-01-01_2022-01-01,DUK,12.0,12.0721,0.7527,0.6011,-7.2067
2021-01-01_2023-01-01,DUK,0.5537,3.7907,-0.6163,-0.2093,-7.063
2022-01-01_2024-01-01,DUK,1.8643,7.0618,-0.1223,-0.0771,-11.8969
Average,DUK,3.104,7.32,-0.1455,0.0305,-9.5466
2004-01-01_2006-01-01,BJRI,8.1042,19.7181,0.3427,0.33,-17.7471
2005-01-01_2007-01-01,BJRI,10.7913,22.255,0.4373,0.4208,-24.6973
2006-01-01_2008-01-01,BJRI,4.4461,16.4483,0.1668,0.1033,-12.9455
2007-01-01_2009-01-01,BJRI,7.7659,25.4539,0.3016,0.1972,-26.5552
2008-01-01_2010-01-01,BJRI,29.6577,44.0412,0.7395,0.8625,-58.8911
2009-01-01_2011-01-01,BJRI,13.1883,16.2999,0.6567,0.4543,-9.553
2010-01-01_2012-01-01,BJRI,0.26,2.417,-1.1052,-0.1444,-2.9676
2011-01-01_2013-01-01,BJRI,13.1558,13.9806,0.7428,0.38,-13.6382
2012-01-01_2014-01-01,BJRI,-1.5082,16.3116,-0.1899,-0.1011,-27.5157
2013-01-01_2015-01-01,BJRI,6.8911,14.6538,0.3271,0.1808,-18.9327
2014-01-01_2016-01-01,BJRI,13.4791,11.324,0.9106,0.6719,-7.3102
2015-01-01_2017-01-01,BJRI,3.2741,7.2397,0.0722,0.0433,-9.3608
2016-01-01_2018-01-01,BJRI,0.0853,12.7502,-0.162,-0.1024,-22.8512
2017-01-01_2019-01-01,BJRI,-7.0726,9.147,-1.0791,-0.4635,-22.244
2018-01-01_2020-01-01,BJRI,5.7985,12.5964,0.2755,0.1346,-12.8038
2019-01-01_2021-01-01,BJRI,2.0435,55.6615,0.2752,0.1741,-75.2951
2020-01-01_2022-01-01,BJRI,17.2294,59.7354,0.5249,0.402,-71.4424
2021-01-01_2023-01-01,BJRI,4.4941,19.9231,0.1722,0.104,-14.9275
2022-01-01_2024-01-01,BJRI,2.9363,16.3547,0.0773,0.05,-25.2825
Average,BJRI,7.1063,20.8585,0.1835,0.1946,-24.9979
2004-01-01_2006-01-01,ARMP,-2.742,21.6687,-0.1584,-0.057,-23.803
2005-01-01_2007-01-01,ARMP,4.0153,38.1747,0.2011,0.1659,-35.4687
2006-01-01_2008-01-01,ARMP,18.4087,69.8053,0.502,0.6249,-54.6671
2007-01-01_2009-01-01,ARMP,29.9834,55.1091,0.6665,0.7858,-40.0952
2008-01-01_2010-01-01,ARMP,-39.2311,152.7211,0.2641,0.4937,-92.9698
2009-01-01_2011-01-01,ARMP,14.2559,19.9667,0.6084,0.2402,-8.2278
2010-01-01_2012-01-01,ARMP,33.6002,67.0801,0.6373,0.4474,-36.5528
2011-01-01_2013-01-01,ARMP,52.4187,71.9313,0.8318,0.564,-36.8141
2012-01-01_2014-01-01,ARMP,-8.441,45.577,-0.0314,-0.0088,-36.7873
2013-01-01_2015-01-01,ARMP,7.9328,20.2573,0.3315,0.1116,-15.4914
2014-01-01_2016-01-01,ARMP,-19.2396,16.1459,-1.4224,-0.4129,-54.6878
2015-01-01_2017-01-01,ARMP,-26.1765,74.6659,-0.0962,-0.0798,-77.2762
2016-01-01_2018-01-01,ARMP,-65.7367,84.1994,-0.8636,-0.9714,-98.0121
2017-01-01_2019-01-01,ARMP,-48.3094,80.2264,-0.4325,-0.3452,-87.7598
2018-01-01_2020-01-01,ARMP,-2.8027,8.547,-0.6344,-0.0893,-11.1418
2019-01-01_2021-01-01,ARMP,-1.0266,9.4717,-0.3745,-0.1045,-11.9523
2020-01-01_2022-01-01,ARMP,55.8984,33.6359,1.3956,1.2958,-21.2863
2021-01-01_2023-01-01,ARMP,-1.6549,31.6974,0.0104,0.005,-51.9801
2022-01-01_2024-01-01,ARMP,81.3582,75.0492,1.1014,1.5721,-63.3992
Average,ARMP,4.3427,51.3647,0.1335,0.223,-45.1775
2004-01-01_2006-01-01,DRRX,39.0202,29.815,1.1507,1.0054,-19.1316
2005-01-01_2007-01-01,DRRX,6.0223,13.4289,0.2818,0.1032,-12.6751
2006-01-01_2008-01-01,DRRX,18.6124,15.4869,0.9863,0.5133,-6.9027
2007-01-01_2009-01-01,DRRX,-2.8865,23.6874,-0.1302,-0.0543,-22.2481
2008-01-01_2010-01-01,DRRX,-9.4688,50.7095,-0.0117,-0.01,-65.392
2009-01-01_2011-01-01,DRRX,-8.625,37.6848,-0.1371,-0.1169,-51.7881
2010-01-01_2012-01-01,DRRX,7.0672,36.2925,0.2845,0.2105,-35.3773
2011-01-01_2013-01-01,DRRX,-24.4941,58.4484,-0.2191,-0.1899,-67.5849
2012-01-01_2014-01-01,DRRX,-1.6669,50.4978,0.1683,0.1561,-55.5546
2013-01-01_2015-01-01,DRRX,1.2744,13.3547,-0.0605,-0.0286,-25.0303
2014-01-01_2016-01-01,DRRX,16.5558,19.477,0.7308,0.4419,-14.1446
2015-01-01_2017-01-01,DRRX,2.9253,21.4732,0.1027,0.0543,-41.7056
2016-01-01_2018-01-01,DRRX,15.6867,23.1319,0.6123,0.3826,-22.0287
2017-01-01_2019-01-01,DRRX,2.9617,30.9168,0.1483,0.116,-36.8047
2018-01-01_2020-01-01,DRRX,48.1054,37.403,1.1489,0.9212,-48.4923
2019-01-01_2021-01-01,DRRX,16.8877,40.3446,0.5045,0.4475,-38.4535
2020-01-01_2022-01-01,DRRX,21.7832,31.7809,0.6788,0.479,-29.1623
2021-01-01_2023-01-01,DRRX,0.3708,41.9968,0.1384,0.1227,-51.2833
2022-01-01_2024-01-01,DRRX,-32.1408,66.7703,-0.0654,-0.0367,-82.8134
Average,DRRX,6.2101,33.8263,0.3322,0.2378,-38.2407
2004-01-01_2006-01-01,VMI,4.6215,8.806,0.2208,0.1201,-11.8353
2005-01-01_2007-01-01,VMI,4.4663,5.0855,0.3024,0.1002,-4.3317
2006-01-01_2008-01-01,VMI,3.2273,7.2229,0.0665,0.0136,-8.0133
2007-01-01_2009-01-01,VMI,8.606,10.4292,0.5588,0.2556,-8.2982
2008-01-01_2010-01-01,VMI,7.789,22.7723,0.3137,0.1565,-20.5348
2009-01-01_2011-01-01,VMI,38.1957,20.7225,1.5205,1.4764,-15.9737
2010-01-01_2012-01-01,VMI,5.2298,15.5449,0.2153,0.1397,-16.2768
2011-01-01_2013-01-01,VMI,2.8063,8.7362,0.0209,0.0085,-4.9558
2012-01-01_2014-01-01,VMI,1.7361,1.6442,-0.7453,0.0,-0.0
2013-01-01_2015-01-01,VMI,-0.8303,6.1392,-0.5871,-0.292,-7.5946
2014-01-01_2016-01-01,VMI,-2.447,9.7251,-0.5102,-0.316,-18.8862
2015-01-01_2017-01-01,VMI,8.7646,15.8698,0.42,0.4567,-13.869
2016-01-01_2018-01-01,VMI,-3.6794,7.1665,-0.9001,-0.4142,-16.9252
2017-01-01_2019-01-01,VMI,-0.5547,11.4199,-0.2504,-0.1599,-25.1881
2018-01-01_2020-01-01,VMI,-1.3321,12.702,-0.2744,-0.1747,-18.3251
2019-01-01_2021-01-01,VMI,8.4018,16.9461,0.3862,0.193,-22.4925
2020-01-01_2022-01-01,VMI,14.0384,15.148,0.7466,0.531,-13.1192
2021-01-01_2023-01-01,VMI,0.5858,6.0194,-0.3648,-0.154,-9.2328
2022-01-01_2024-01-01,VMI,5.7119,11.0779,0.2896,0.1536,-14.3547
Average,VMI,5.544,11.2199,0.0752,0.1102,-13.1688
