Period,ticker,annual_return (%),annual_volatility (%),sharpe_ratio,sortino_ratio,max_drawdown
2010-01-01_2012-01-01,CPB,1.6788,13.0758,-0.0335,-0.0406,-17.8324
2011-01-01_2013-01-01,CPB,2.8904,12.3703,0.053,0.0563,-15.04
2012-01-01_2014-01-01,CPB,12.3236,13.8316,0.6955,0.7881,-18.7626
2013-01-01_2015-01-01,CPB,8.8687,14.5796,0.4527,0.5129,-18.7742
2014-01-01_2016-01-01,CPB,9.2489,13.3797,0.5067,0.6675,-10.1482
2015-01-01_2017-01-01,CPB,13.6876,15.6343,0.7095,0.8431,-21.1572
2016-01-01_2018-01-01,CPB,-0.6201,18.0243,-0.1078,-0.108,-30.953
2017-01-01_2019-01-01,CPB,-17.4926,22.595,-0.867,-0.8209,-46.0482
2018-01-01_2020-01-01,CPB,3.9938,23.0339,0.157,0.1625,-30.5783
2019-01-01_2021-01-01,CPB,17.6232,23.7,0.6776,0.7778,-23.0684
2020-01-01_2022-01-01,CPB,-1.6415,22.8932,-0.0873,-0.0993,-23.0684
2021-01-01_2023-01-01,CPB,8.2137,18.9597,0.3556,0.3905,-22.2512
2022-01-01_2024-01-01,CPB,0.3628,18.6271,-0.0458,-0.0519,-31.4331
Average,CPB,4.4995,17.1701,0.2055,0.2605,-22.799
2004-01-01_2006-01-01,OPCH,2.723,33.8475,0.1611,0.1923,-44.7381
2005-01-01_2007-01-01,OPCH,-19.2127,41.8348,-0.3771,-0.5599,-72.7624
2006-01-01_2008-01-01,OPCH,1.79,45.4293,0.1947,0.2788,-69.2818
2007-01-01_2009-01-01,OPCH,-13.9812,61.0914,0.0069,0.007,-85.6063
2008-01-01_2010-01-01,OPCH,3.1323,65.6812,0.3262,0.3761,-83.0695
2009-01-01_2011-01-01,OPCH,33.8242,54.7273,0.7615,0.7813,-57.6321
2010-01-01_2012-01-01,OPCH,-15.0896,54.8806,-0.0703,-0.0765,-57.8726
2011-01-01_2013-01-01,OPCH,27.1875,44.7747,0.6876,0.9392,-34.3067
2012-01-01_2014-01-01,OPCH,12.0815,37.7937,0.4165,0.4159,-67.049
2013-01-01_2015-01-01,OPCH,-14.1573,41.2493,-0.231,-0.2387,-67.9134
2014-01-01_2016-01-01,OPCH,-38.6386,58.538,-0.5861,-0.6204,-84.069
2015-01-01_2017-01-01,OPCH,-47.05,71.2603,-0.5462,-0.5283,-84.6141
2016-01-01_2018-01-01,OPCH,17.0842,67.6745,0.5479,0.5579,-68.9552
2017-01-01_2019-01-01,OPCH,39.1678,50.2549,0.846,1.0377,-40.7287
2018-01-01_2020-01-01,OPCH,7.5732,42.9771,0.3182,0.3578,-59.0087
2019-01-01_2021-01-01,OPCH,4.7763,57.1039,0.3257,0.3247,-65.2883
2020-01-01_2022-01-01,OPCH,24.3534,51.6695,0.6315,0.6212,-65.1459
2021-01-01_2023-01-01,OPCH,25.302,34.9501,0.7347,0.9698,-22.4949
2022-01-01_2024-01-01,OPCH,6.0452,33.0304,0.2556,0.271,-24.8782
Average,OPCH,2.9953,49.9352,0.2318,0.2688,-60.8113
2004-01-01_2006-01-01,CACC,2.0887,38.6296,0.1642,0.2202,-52.0268
2005-01-01_2007-01-01,CACC,11.3012,36.7303,0.3912,0.4927,-49.5972
2006-01-01_2008-01-01,CACC,8.57,40.5563,0.327,0.4362,-51.9808
2007-01-01_2009-01-01,CACC,-26.2252,56.8546,-0.3064,-0.3944,-64.611
2008-01-01_2010-01-01,CACC,34.2334,56.2058,0.7499,0.9269,-61.0217
2009-01-01_2011-01-01,CACC,66.8079,37.3495,1.4777,1.8224,-26.3472
2010-01-01_2012-01-01,CACC,24.5684,31.1278,0.7657,0.9827,-32.9714
2011-01-01_2013-01-01,CACC,18.036,28.9807,0.614,0.7899,-32.9408
2012-01-01_2014-01-01,CACC,17.7224,22.5475,0.7051,0.8396,-24.6347
2013-01-01_2015-01-01,CACC,10.1272,20.3567,0.4302,0.5042,-24.0014
2014-01-01_2016-01-01,CACC,18.8815,30.3453,0.623,0.7676,-40.5676
2015-01-01_2017-01-01,CACC,17.4224,36.2078,0.5417,0.6922,-40.5193
2016-01-01_2018-01-01,CACC,15.6728,28.9512,0.5449,0.652,-24.9052
2017-01-01_2019-01-01,CACC,21.1574,23.4632,0.8085,0.9538,-22.9935
2018-01-01_2020-01-01,CACC,10.7842,23.0075,0.431,0.5132,-23.0397
2019-01-01_2021-01-01,CACC,-4.9525,39.9987,-0.0001,-0.0012,-56.0665
2020-01-01_2022-01-01,CACC,16.6869,44.9411,0.5034,0.5292,-52.9882
2021-01-01_2023-01-01,CACC,11.8912,38.5559,0.4063,0.4689,-41.2264
2022-01-01_2024-01-01,CACC,-6.5676,39.4173,-0.0513,-0.0631,-41.5471
Average,CACC,14.1161,35.4856,0.4803,0.5859,-40.2098
2004-01-01_2006-01-01,ALGN,-28.9669,43.3978,-0.6291,-0.6562,-73.246
2005-01-01_2007-01-01,ALGN,10.5256,47.2427,0.3638,0.6171,-46.6775
2006-01-01_2008-01-01,ALGN,41.0801,53.8498,0.8382,1.0898,-48.7472
2007-01-01_2009-01-01,ALGN,-13.9984,55.6578,-0.0438,-0.0508,-82.4332
2008-01-01_2010-01-01,ALGN,3.014,55.4592,0.27,0.3879,-68.7742
2009-01-01_2011-01-01,ALGN,32.1681,45.6639,0.7662,1.123,-34.4541
2010-01-01_2012-01-01,ALGN,9.0278,42.0787,0.3355,0.5042,-42.9314
2011-01-01_2013-01-01,ALGN,13.0487,41.8887,0.4239,0.5847,-42.8455
2012-01-01_2014-01-01,ALGN,35.1317,34.2776,0.9605,1.2118,-35.1504
2013-01-01_2015-01-01,ALGN,25.0887,29.0687,0.8077,1.2296,-30.588
2014-01-01_2016-01-01,ALGN,5.0941,25.1801,0.2055,0.2429,-30.5457
2015-01-01_2017-01-01,ALGN,20.548,24.4327,0.766,0.8255,-18.2349
2016-01-01_2018-01-01,ALGN,53.5264,26.2868,1.649,1.848,-17.1525
2017-01-01_2019-01-01,ALGN,30.6102,34.151,0.8687,0.8335,-50.687
2018-01-01_2020-01-01,ALGN,5.9836,37.5733,0.2732,0.242,-55.0044
2019-01-01_2021-01-01,ALGN,40.0882,49.5158,0.8656,0.9804,-57.9835
2020-01-01_2022-01-01,ALGN,33.9801,46.7507,0.7874,1.0648,-52.911
2021-01-01_2023-01-01,ALGN,-27.1103,41.5815,-0.6214,-0.7337,-75.8614
2022-01-01_2024-01-01,ALGN,-25.5856,47.6433,-0.442,-0.5063,-72.5781
Average,ALGN,13.8555,41.1421,0.4445,0.5704,-49.3056
2004-01-01_2006-01-01,CRMT,-3.0862,29.9676,-0.0527,-0.0581,-43.5307
2005-01-01_2007-01-01,CRMT,-21.9952,30.8141,-0.7446,-0.7872,-55.0899
2006-01-01_2008-01-01,CRMT,-10.1274,33.8509,-0.2327,-0.2801,-52.4979
2007-01-01_2009-01-01,CRMT,6.0919,51.3026,0.3097,0.3897,-67.6779
2008-01-01_2010-01-01,CRMT,32.6003,56.3742,0.7265,0.8817,-67.2937
2009-01-01_2011-01-01,CRMT,25.9878,39.8533,0.7033,0.8788,-33.8067
2010-01-01_2012-01-01,CRMT,16.3418,30.9933,0.547,0.7157,-27.6883
2011-01-01_2013-01-01,CRMT,13.8787,31.0383,0.4775,0.5906,-27.7966
2012-01-01_2014-01-01,CRMT,3.2742,25.2562,0.136,0.1572,-26.1702
2013-01-01_2015-01-01,CRMT,9.322,24.8515,0.3617,0.47,-28.5631
2014-01-01_2016-01-01,CRMT,-14.4487,29.254,-0.4883,-0.5484,-56.5228
2015-01-01_2017-01-01,CRMT,-6.6494,32.8828,-0.1344,-0.1562,-62.2125
2016-01-01_2018-01-01,CRMT,18.6242,32.606,0.5964,0.7082,-34.6585
2017-01-01_2019-01-01,CRMT,17.6717,32.5928,0.5676,0.7221,-31.07
2018-01-01_2020-01-01,CRMT,37.023,31.2394,1.0647,1.5389,-20.8444
2019-01-01_2021-01-01,CRMT,15.8354,49.1088,0.4973,0.4641,-69.9777
2020-01-01_2022-01-01,CRMT,-2.3384,51.4287,0.1667,0.1596,-69.7089
2021-01-01_2023-01-01,CRMT,-12.3833,45.5111,-0.1282,-0.1489,-65.5197
2022-01-01_2024-01-01,CRMT,-10.8423,51.385,-0.025,-0.031,-52.302
Average,CRMT,6.0411,37.3848,0.2289,0.2982,-46.9964
2004-01-01_2006-01-01,MFIN,10.6633,22.0228,0.4351,0.5795,-24.6068
2005-01-01_2007-01-01,MFIN,12.7671,19.3033,0.5654,0.702,-20.6552
2006-01-01_2008-01-01,MFIN,0.6561,19.5005,-0.0207,-0.027,-23.0162
2007-01-01_2009-01-01,MFIN,-10.6383,42.2779,-0.1296,-0.1568,-48.6398
2008-01-01_2010-01-01,MFIN,-1.0744,59.0655,0.2166,0.2788,-65.2001
2009-01-01_2011-01-01,MFIN,8.8579,46.6442,0.343,0.4251,-54.6917
2010-01-01_2012-01-01,MFIN,18.494,25.8701,0.6702,0.889,-20.0134
2011-01-01_2013-01-01,MFIN,17.4486,23.9063,0.6687,0.7809,-14.3614
2012-01-01_2014-01-01,MFIN,13.9976,19.9293,0.6099,0.6145,-19.3062
2013-01-01_2015-01-01,MFIN,-1.7969,20.4015,-0.1316,-0.1529,-40.7975
2014-01-01_2016-01-01,MFIN,-16.3659,28.961,-0.5765,-0.7558,-50.6002
2015-01-01_2017-01-01,MFIN,-29.0195,41.9574,-0.6762,-0.7752,-68.6468
2016-01-01_2018-01-01,MFIN,-18.4933,53.0374,-0.1782,-0.2162,-81.5634
2017-01-01_2019-01-01,MFIN,14.5984,52.1953,0.4587,0.621,-49.5494
2018-01-01_2020-01-01,MFIN,24.7752,42.0298,0.663,0.8704,-43.4274
2019-01-01_2021-01-01,MFIN,1.0355,71.7464,0.3258,0.3795,-82.7749
2020-01-01_2022-01-01,MFIN,-6.8852,71.3458,0.2101,0.2389,-81.058
2021-01-01_2023-01-01,MFIN,13.7419,39.2095,0.4483,0.5538,-40.7268
2022-01-01_2024-01-01,MFIN,23.6779,37.8811,0.6706,0.9778,-41.0598
Average,MFIN,4.0232,38.8045,0.2407,0.3067,-45.826
2004-01-01_2006-01-01,USAU,7.9991,49.0525,0.341,0.4115,-59.6474
2005-01-01_2007-01-01,USAU,-12.9265,39.3088,-0.2293,-0.2502,-41.0565
2006-01-01_2008-01-01,USAU,-11.359,29.3791,-0.3648,-0.4963,-43.8253
2007-01-01_2009-01-01,USAU,-30.362,44.2737,-0.6616,-0.7429,-74.1777
2008-01-01_2010-01-01,USAU,5.3886,70.7117,0.3604,0.5049,-65.3739
2009-01-01_2011-01-01,USAU,8.5399,71.2286,0.4035,0.6153,-74.449
2010-01-01_2012-01-01,USAU,-40.6984,59.3111,-0.6432,-1.0096,-79.6589
2011-01-01_2013-01-01,USAU,-41.9876,74.4712,-0.4082,-0.5969,-86.6277
2012-01-01_2014-01-01,USAU,-17.3375,81.6482,0.1264,0.1785,-70.5702
2013-01-01_2015-01-01,USAU,-12.7086,84.8963,0.2084,0.2918,-69.0255
2014-01-01_2016-01-01,USAU,-37.8242,67.1154,-0.4215,-0.528,-85.3682
2015-01-01_2017-01-01,USAU,-22.763,81.9982,0.0401,0.0534,-88.3744
2016-01-01_2018-01-01,USAU,-38.7189,82.028,-0.2469,-0.3514,-90.8431
2017-01-01_2019-01-01,USAU,-49.2649,64.3018,-0.7851,-1.0829,-87.735
2018-01-01_2020-01-01,USAU,-25.6723,55.4041,-0.3139,-0.3911,-77.2061
2019-01-01_2021-01-01,USAU,17.6453,93.0531,0.4958,0.8691,-76.1218
2020-01-01_2022-01-01,USAU,1.8155,91.7475,0.3408,0.5848,-64.7436
2021-01-01_2023-01-01,USAU,-32.7855,48.5504,-0.6369,-0.8384,-76.4862
2022-01-01_2024-01-01,USAU,-22.5192,53.5151,-0.2675,-0.3793,-66.848
Average,USAU,-18.7126,65.3681,-0.1401,-0.1662,-72.5336
2004-01-01_2006-01-01,PLBC,18.0627,29.9293,0.6031,0.5937,-22.8454
2005-01-01_2007-01-01,PLBC,2.6873,35.2156,0.1651,0.1742,-43.7634
2006-01-01_2008-01-01,PLBC,-12.9654,32.4998,-0.3556,-0.3879,-48.3997
2007-01-01_2009-01-01,PLBC,-18.3202,46.4498,-0.2454,-0.1946,-66.6953
2008-01-01_2010-01-01,PLBC,-40.4907,87.7613,-0.1806,-0.1791,-78.6114
2009-01-01_2011-01-01,PLBC,-32.0077,88.2232,-0.0404,-0.0476,-74.6446
2010-01-01_2012-01-01,PLBC,-9.6381,77.1555,0.204,0.2548,-56.2804
2011-01-01_2013-01-01,PLBC,13.4783,83.3247,0.5224,0.6348,-54.634
2012-01-01_2014-01-01,PLBC,48.2147,71.8586,0.8574,0.9798,-33.3332
2013-01-01_2015-01-01,PLBC,35.0256,43.0029,0.8395,1.0562,-18.3358
2014-01-01_2016-01-01,PLBC,12.3164,34.873,0.4209,0.5201,-17.7998
2015-01-01_2017-01-01,PLBC,34.2518,33.3066,0.9589,1.2039,-17.6981
2016-01-01_2018-01-01,PLBC,41.8979,26.2269,1.3505,1.6704,-16.927
2017-01-01_2019-01-01,PLBC,11.824,22.1808,0.4808,0.6057,-26.3158
2018-01-01_2020-01-01,PLBC,6.1252,22.6159,0.2445,0.3012,-30.824
2019-01-01_2021-01-01,PLBC,3.335,31.7411,0.1673,0.1915,-46.3236
2020-01-01_2022-01-01,PLBC,10.9292,32.941,0.3883,0.4748,-46.6118
2021-01-01_2023-01-01,PLBC,19.3503,27.7306,0.6691,0.8951,-33.3924
2022-01-01_2024-01-01,PLBC,8.2514,30.0322,0.317,0.3474,-33.3678
Average,PLBC,8.0173,45.1089,0.3877,0.4787,-40.3581
2004-01-01_2006-01-01,NEOG,0.9899,30.4358,0.0864,0.1123,-44.3424
2005-01-01_2007-01-01,NEOG,0.6417,28.4172,0.06,0.0734,-42.6736
2006-01-01_2008-01-01,NEOG,26.1227,24.9489,0.9365,1.1173,-29.2388
2007-01-01_2009-01-01,NEOG,20.989,31.8859,0.6627,0.8973,-35.8092
2008-01-01_2010-01-01,NEOG,9.7905,37.695,0.3558,0.5136,-42.5128
2009-01-01_2011-01-01,NEOG,35.2677,30.2922,1.0506,1.4416,-32.1769
2010-01-01_2012-01-01,NEOG,8.4675,30.5399,0.3222,0.4007,-36.8291
2011-01-01_2013-01-01,NEOG,4.4303,27.4091,0.1874,0.2228,-35.7029
2012-01-01_2014-01-01,NEOG,31.0239,20.45,1.2795,1.5974,-20.5493
2013-01-01_2015-01-01,NEOG,18.1727,23.4944,0.7007,0.92,-28.6269
2014-01-01_2016-01-01,NEOG,8.8187,28.2954,0.3314,0.4486,-27.6844
2015-01-01_2017-01-01,NEOG,11.1893,27.5219,0.4134,0.5008,-27.5973
2016-01-01_2018-01-01,NEOG,15.1493,21.3743,0.629,0.7242,-19.8727
2017-01-01_2019-01-01,NEOG,4.5467,21.802,0.1795,0.1713,-45.3073
2018-01-01_2020-01-01,NEOG,3.2635,25.5391,0.1405,0.1306,-45.2712
2019-01-01_2021-01-01,NEOG,12.2261,33.259,0.4254,0.4239,-31.3744
2020-01-01_2022-01-01,NEOG,12.5705,31.8442,0.4384,0.4734,-25.5511
2021-01-01_2023-01-01,NEOG,-29.5157,29.2814,-1.1486,-1.4528,-77.5303
2022-01-01_2024-01-01,NEOG,-23.7032,33.4033,-0.7307,-0.9171,-75.081
Average,NEOG,8.9706,28.3099,0.3326,0.4105,-38.0911
2004-01-01_2006-01-01,STE,3.6276,22.4559,0.1416,0.1289,-26.9864
2005-01-01_2007-01-01,STE,3.3466,19.3482,0.1145,0.1279,-22.1632
2006-01-01_2008-01-01,STE,4.6591,18.4598,0.1784,0.2272,-20.7074
2007-01-01_2009-01-01,STE,-1.7551,30.7993,0.0011,-0.0002,-41.709
2008-01-01_2010-01-01,STE,2.0587,35.2679,0.1512,0.1685,-49.1741
2009-01-01_2011-01-01,STE,19.5185,27.5058,0.6779,0.8151,-31.1963
2010-01-01_2012-01-01,STE,3.1809,24.4102,0.1282,0.1582,-26.0981
2011-01-01_2013-01-01,STE,-0.2299,22.3288,-0.0312,-0.0381,-24.5219
2012-01-01_2014-01-01,STE,19.3578,16.4091,0.9799,1.2867,-11.6016
2013-01-01_2015-01-01,STE,24.8414,17.0109,1.2148,1.7677,-12.3956
2014-01-01_2016-01-01,STE,18.8402,19.3913,0.8337,1.2153,-12.4135
2015-01-01_2017-01-01,STE,2.2576,19.1831,0.0576,0.0721,-19.6165
2016-01-01_2018-01-01,STE,6.9209,15.4283,0.3194,0.3378,-16.0411
2017-01-01_2019-01-01,STE,17.7516,14.8677,0.9747,1.0951,-17.2495
2018-01-01_2020-01-01,STE,22.0708,16.2744,1.1253,1.3146,-17.0613
2019-01-01_2021-01-01,STE,23.9142,25.215,0.8596,0.8748,-35.799
2020-01-01_2022-01-01,STE,18.8345,25.6654,0.6859,0.7175,-35.4277
2021-01-01_2023-01-01,STE,-0.4229,23.1218,-0.03,-0.0351,-35.943
2022-01-01_2024-01-01,STE,-2.7709,24.7831,-0.1082,-0.1207,-36.1461
Average,STE,9.7896,21.9961,0.4355,0.5323,-25.908
2004-01-01_2006-01-01,NEWT,-31.7791,38.2017,-0.8885,-1.1494,-76.1752
2005-01-01_2007-01-01,NEWT,-21.9723,40.3708,-0.4889,-0.6823,-65.7142
2006-01-01_2008-01-01,NEWT,-12.9985,47.6484,-0.1222,-0.1637,-61.131
2007-01-01_2009-01-01,NEWT,-52.722,106.0978,-0.2543,-0.3372,-92.1034
2008-01-01_2010-01-01,NEWT,-6.9284,127.2102,0.5021,0.676,-86.6653
2009-01-01_2011-01-01,NEWT,105.1565,81.7728,1.2377,1.5556,-43.75
2010-01-01_2012-01-01,NEWT,6.3013,48.5333,0.3059,0.4076,-44.5025
2011-01-01_2013-01-01,NEWT,0.1309,39.9638,0.1281,0.1652,-44.7364
2012-01-01_2014-01-01,NEWT,40.5097,39.5763,0.9753,1.3471,-29.2683
2013-01-01_2015-01-01,NEWT,15.3732,37.1814,0.4829,0.6675,-28.5711
2014-01-01_2016-01-01,NEWT,5.2611,28.8739,0.2186,0.2766,-28.5713
2015-01-01_2017-01-01,NEWT,17.4925,25.905,0.6373,0.7686,-39.1618
2016-01-01_2018-01-01,NEWT,19.4484,20.7804,0.8167,0.9799,-32.2729
2017-01-01_2019-01-01,NEWT,8.2602,20.5087,0.345,0.3983,-30.9187
2018-01-01_2020-01-01,NEWT,15.1652,21.4633,0.627,0.7528,-30.9497
2019-01-01_2021-01-01,NEWT,11.5778,41.0642,0.3958,0.4212,-56.7792
2020-01-01_2022-01-01,NEWT,15.7452,46.1141,0.4864,0.4624,-55.4555
2021-01-01_2023-01-01,NEWT,2.6572,33.2194,0.1659,0.1411,-53.3138
2022-01-01_2024-01-01,NEWT,-15.3363,34.7371,-0.3866,-0.4092,-55.4345
Average,NEWT,6.3865,46.2749,0.2728,0.3304,-50.2881
2004-01-01_2006-01-01,DUK,15.4024,14.9364,0.8356,1.1716,-14.6717
2005-01-01_2007-01-01,DUK,14.4898,13.6335,0.8436,1.1825,-14.3041
2006-01-01_2008-01-01,DUK,11.2122,15.1037,0.583,0.7511,-18.07
2007-01-01_2009-01-01,DUK,-4.766,24.7274,-0.1944,-0.2318,-27.4022
2008-01-01_2010-01-01,DUK,-0.7205,24.9749,-0.0233,-0.029,-38.0985
2009-01-01_2011-01-01,DUK,10.2055,14.8236,0.5301,0.6252,-23.4378
2010-01-01_2012-01-01,DUK,14.3549,12.3687,0.907,1.2575,-10.1991
2011-01-01_2013-01-01,DUK,9.9449,11.5669,0.6216,0.815,-12.219
2012-01-01_2014-01-01,DUK,5.4815,10.1729,0.2845,0.3571,-12.4802
2013-01-01_2015-01-01,DUK,12.4739,11.229,0.8396,1.0484,-12.4651
2014-01-01_2016-01-01,DUK,4.5805,14.1184,0.1785,0.1865,-23.0378
2015-01-01_2017-01-01,DUK,0.414,15.0614,-0.0934,-0.101,-22.9451
2016-01-01_2018-01-01,DUK,9.1034,11.7022,0.5503,0.602,-14.7856
2017-01-01_2019-01-01,DUK,6.9078,11.6398,0.3779,0.4396,-18.1113
2018-01-01_2020-01-01,DUK,6.4881,12.4281,0.3299,0.3778,-11.0784
2019-01-01_2021-01-01,DUK,5.9995,25.2627,0.2394,0.2433,-37.1804
2020-01-01_2022-01-01,DUK,8.3467,26.0752,0.324,0.3431,-37.3205
2021-01-01_2023-01-01,DUK,7.6606,15.8302,0.3586,0.4101,-24.1339
2022-01-01_2024-01-01,DUK,0.6403,16.5209,-0.0578,-0.0731,-24.1156
Average,DUK,7.2747,15.904,0.3913,0.4935,-20.8451
2004-01-01_2006-01-01,BJRI,17.5883,31.4477,0.5769,0.7866,-23.0222
2005-01-01_2007-01-01,BJRI,14.9711,31.6958,0.5038,0.6864,-34.8887
2006-01-01_2008-01-01,BJRI,-11.3106,31.3211,-0.3218,-0.4363,-40.4094
2007-01-01_2009-01-01,BJRI,-18.3194,48.4751,-0.2378,-0.3185,-71.3272
2008-01-01_2010-01-01,BJRI,8.0802,53.0346,0.3528,0.4946,-60.5862
2009-01-01_2011-01-01,BJRI,49.1561,36.5633,1.1925,1.7124,-21.7104
2010-01-01_2012-01-01,BJRI,35.4261,31.0022,1.0359,1.454,-27.4067
2011-01-01_2013-01-01,BJRI,-2.3186,28.0831,-0.0468,-0.0523,-41.6915
2012-01-01_2014-01-01,BJRI,-11.3371,26.7735,-0.4229,-0.4148,-52.7729
2013-01-01_2015-01-01,BJRI,13.2627,33.572,0.4429,0.5947,-36.8025
2014-01-01_2016-01-01,BJRI,12.4332,33.7825,0.4183,0.6641,-22.6896
2015-01-01_2017-01-01,BJRI,-7.8212,24.7553,-0.3264,-0.4322,-37.0103
2016-01-01_2018-01-01,BJRI,-4.6654,23.1584,-0.2183,-0.2691,-40.6031
2017-01-01_2019-01-01,BJRI,11.0512,26.0464,0.4174,0.5759,-38.6098
2018-01-01_2020-01-01,BJRI,0.0867,31.8215,0.0655,0.0939,-56.1754
2019-01-01_2021-01-01,BJRI,-8.3032,67.5843,0.1771,0.1834,-87.005
2020-01-01_2022-01-01,BJRI,-2.6014,70.0021,0.2812,0.3061,-83.6874
2021-01-01_2023-01-01,BJRI,-15.6692,43.1988,-0.2482,-0.3703,-66.3291
2022-01-01_2024-01-01,BJRI,1.5495,40.9326,0.1684,0.237,-41.7479
Average,BJRI,4.2768,37.5395,0.2005,0.2892,-46.5513
2004-01-01_2006-01-01,ARMP,-27.7519,60.5781,-0.2858,-0.3294,-71.9918
2005-01-01_2007-01-01,ARMP,-27.536,78.0991,-0.0786,-0.1066,-87.4235
2006-01-01_2008-01-01,ARMP,-19.7751,49.5497,-0.2726,-0.3841,-57.7924
2007-01-01_2009-01-01,ARMP,-37.3187,39.6412,-1.0675,-1.4337,-74.761
2008-01-01_2010-01-01,ARMP,-42.1992,115.9417,0.0138,0.0248,-90.721
2009-01-01_2011-01-01,ARMP,19.9397,92.9469,0.5804,0.9886,-52.6371
2010-01-01_2012-01-01,ARMP,-27.7145,125.4631,0.2999,0.3947,-87.7355
2011-01-01_2013-01-01,ARMP,-19.5311,131.283,0.4404,0.5907,-79.3085
2012-01-01_2014-01-01,ARMP,68.5912,140.0155,1.0225,1.3776,-62.3077
2013-01-01_2015-01-01,ARMP,7.1619,94.147,0.4919,0.7321,-79.0755
2014-01-01_2016-01-01,ARMP,-47.0538,82.5088,-0.4083,-0.5772,-89.3625
2015-01-01_2017-01-01,ARMP,-47.7057,78.8023,-0.4829,-0.6784,-90.8653
2016-01-01_2018-01-01,ARMP,-63.9115,87.4768,-0.7742,-1.0008,-96.5727
2017-01-01_2019-01-01,ARMP,-62.0524,88.3683,-0.6643,-0.7049,-94.8799
2018-01-01_2020-01-01,ARMP,-41.4637,69.2199,-0.4668,-0.5028,-87.1015
2019-01-01_2021-01-01,ARMP,-4.1121,83.7658,0.293,0.4297,-53.928
2020-01-01_2022-01-01,ARMP,20.4815,75.5497,0.5434,0.799,-52.4098
2021-01-01_2023-01-01,ARMP,-26.0398,72.0367,-0.112,-0.152,-84.7473
2022-01-01_2024-01-01,ARMP,-18.8299,93.8698,0.192,0.3076,-85.1262
Average,ARMP,-20.8853,87.3297,-0.0387,-0.0118,-77.8288
2004-01-01_2006-01-01,DRRX,26.5217,59.253,0.6817,0.6529,-67.9615
2005-01-01_2007-01-01,DRRX,14.0043,48.8996,0.4466,0.6813,-60.6259
2006-01-01_2008-01-01,DRRX,8.8151,46.9983,0.3445,0.5696,-56.2456
2007-01-01_2009-01-01,DRRX,-8.2811,66.8589,0.1603,0.1959,-58.1424
2008-01-01_2010-01-01,DRRX,-26.7227,82.9763,-0.0012,-0.0023,-77.2045
2009-01-01_2011-01-01,DRRX,1.1193,66.5626,0.2965,0.4169,-57.3409
2010-01-01_2012-01-01,DRRX,-23.3779,56.7464,-0.2318,-0.2679,-68.9779
2011-01-01_2013-01-01,DRRX,-37.5809,65.4076,-0.4135,-0.3983,-81.4975
2012-01-01_2014-01-01,DRRX,13.7081,64.5991,0.4987,0.4835,-53.2891
2013-01-01_2015-01-01,DRRX,-7.8511,61.6034,0.1581,0.149,-68.4682
2014-01-01_2016-01-01,DRRX,9.1741,58.2589,0.4159,0.4088,-67.8507
2015-01-01_2017-01-01,DRRX,20.6959,56.914,0.5663,0.6771,-66.8674
2016-01-01_2018-01-01,DRRX,-24.1801,64.9405,-0.069,-0.0606,-62.8474
2017-01-01_2019-01-01,DRRX,-29.9849,61.7325,-0.2433,-0.221,-80.5516
2018-01-01_2020-01-01,DRRX,61.4109,67.5937,0.9804,1.6432,-79.9202
2019-01-01_2021-01-01,DRRX,59.3357,81.2638,0.928,1.2855,-74.2778
2020-01-01_2022-01-01,DRRX,-28.0762,65.6866,-0.2209,-0.3054,-68.1648
2021-01-01_2023-01-01,DRRX,-45.4529,65.5946,-0.6488,-1.0782,-87.2744
2022-01-01_2024-01-01,DRRX,-60.229,87.7554,-0.4954,-0.4949,-93.8716
Average,DRRX,-4.0501,64.7182,0.166,0.2282,-70.0726
2004-01-01_2006-01-01,VMI,14.387,24.3847,0.5519,0.6609,-18.7455
2005-01-01_2007-01-01,VMI,34.7022,30.9046,1.0202,1.4764,-27.7894
2006-01-01_2008-01-01,VMI,40.22,35.3719,1.0458,1.5751,-27.7661
2007-01-01_2009-01-01,VMI,5.2899,48.6583,0.2885,0.3269,-67.587
2008-01-01_2010-01-01,VMI,-3.6421,52.8559,0.1378,0.1566,-67.9169
2009-01-01_2011-01-01,VMI,13.6441,34.6421,0.4555,0.5492,-40.343
2010-01-01_2012-01-01,VMI,6.0671,29.1813,0.2451,0.3176,-31.8156
2011-01-01_2013-01-01,VMI,17.207,27.4676,0.6065,0.8043,-32.109
2012-01-01_2014-01-01,VMI,18.9302,18.9056,0.8549,1.1366,-19.2184
2013-01-01_2015-01-01,VMI,-2.6272,16.9019,-0.2477,-0.2645,-23.6357
2014-01-01_2016-01-01,VMI,-9.6971,18.4077,-0.6233,-0.7237,-40.2018
2015-01-01_2017-01-01,VMI,4.568,21.1344,0.1752,0.2463,-26.1438
2016-01-01_2018-01-01,VMI,17.7263,19.4504,0.7829,1.0605,-14.0233
2017-01-01_2019-01-01,VMI,-7.9709,18.9373,-0.4994,-0.5055,-39.0261
2018-01-01_2020-01-01,VMI,-2.746,19.9425,-0.1874,-0.1961,-38.5172
2019-01-01_2021-01-01,VMI,18.3004,30.1919,0.6107,0.6303,-44.0447
2020-01-01_2022-01-01,VMI,20.8853,31.9874,0.6614,0.7201,-43.6597
2021-01-01_2023-01-01,VMI,26.0705,24.6101,0.9442,1.2472,-20.341
2022-01-01_2024-01-01,VMI,-1.7258,26.5231,-0.0432,-0.0489,-45.1469
